;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59140.2361	0.04167	15.746	15.713	15.779	17.85943	B	m15_data1/M15-1_20201018_053959_Oct0igao_kait_B_c.fit
59140.236991	0.04167	15.62	15.596	15.644	18.26322	V	m15_data1/M15-1_20201018_054116_Oct0igbk_kait_V_c.fit
59140.243368	0.04167	15.748	15.717	15.779	18.0527	B	m15_data1/M15-1_20201018_055027_Oct0igfq_kait_B_c.fit
59140.244259	0.04167	15.585	15.558	15.612	18.09784	V	m15_data1/M15-1_20201018_055144_Oct0iggf_kait_V_c.fit
59140.250544	0.04167	15.705	15.673	15.737	18.07404	B	m15_data1/M15-1_20201018_060047_Oct0igkk_kait_B_c.fit
59140.251435	0.04167	15.531	15.504	15.558	17.99651	V	m15_data1/M15-1_20201018_060204_Oct0igkz_kait_V_c.fit
59140.264711	0.04167	15.695	15.656	15.734	17.77827	B	m15_data1/M15-1_20201018_062111_Oct0igtn_kait_B_c.fit
59140.265602	0.04167	15.439	15.409	15.469	17.66905	V	m15_data1/M15-1_20201018_062228_Oct0iguk_kait_V_c.fit
59140.271875	0.04167	15.705	15.67	15.74	17.84744	B	m15_data1/M15-1_20201018_063130_Oct0igyo_kait_B_c.fit
59140.272766	0.04167	15.449	15.42	15.478	17.42714	V	m15_data1/M15-1_20201018_063247_Oct0igze_kait_V_c.fit
59140.279062	0.04167	15.672	15.632	15.712	17.25219	B	m15_data1/M15-1_20201018_064151_Oct0ihdi_kait_B_c.fit
59140.279988	0.04167	15.496	15.463	15.529	17.47871	V	m15_data1/M15-1_20201018_064311_Oct0ihdz_kait_V_c.fit
59141.104618	0.04167	15.951	15.916	15.986	18.14241	B	m15_data1/M15-1_20201019_023039_Oct0jcrb_kait_B_c.fit
59141.105509	0.04167	15.777	15.752	15.802	18.33976	V	m15_data1/M15-1_20201019_023156_Oct0jcrz_kait_V_c.fit
59141.111829	0.04167	16.006	15.975	16.037	18.36668	B	m15_data1/M15-1_20201019_024102_Oct0jcwf_kait_B_c.fit
59141.11272	0.04167	15.761	15.736	15.786	18.3331	V	m15_data1/M15-1_20201019_024219_Oct0jcwu_kait_V_c.fit
59141.119016	0.04167	16.058	16.025	16.091	18.25717	B	m15_data1/M15-1_20201019_025123_Oct0jdaz_kait_B_c.fit
59141.119919	0.04167	15.815	15.79	15.84	18.44725	V	m15_data1/M15-1_20201019_025241_Oct0jdbo_kait_V_c.fit
59141.133102	0.04167	16.076	16.043	16.109	18.2858	B	m15_data1/M15-1_20201019_031140_Oct0jdkd_kait_B_c.fit
59141.13397	0.04167	15.815	15.785	15.845	17.90166	V	m15_data1/M15-1_20201019_031255_Oct0jdky_kait_V_c.fit
59141.140301	0.04167	16.109	16.076	16.142	18.27588	B	m15_data1/M15-1_20201019_032202_Oct0jdpd_kait_B_c.fit
59141.141204	0.04167	15.784	15.755	15.813	17.87253	V	m15_data1/M15-1_20201019_032320_Oct0jdps_kait_V_c.fit
59141.147477	0.04167	16.136	16.101	16.171	18.18186	B	m15_data1/M15-1_20201019_033222_Oct0jdtx_kait_B_c.fit
59141.148345	0.04167	15.786	15.753	15.819	17.6916	V	m15_data1/M15-1_20201019_033337_Oct0jdum_kait_V_c.fit
59141.162558	0.04167	16.206	16.17	16.242	18.16931	B	m15_data1/M15-1_20201019_035405_Oct0jedu_kait_B_c.fit
59141.163461	0.04167	15.927	15.897	15.957	18.12149	V	m15_data1/M15-1_20201019_035523_Oct0jeen_kait_V_c.fit
59141.169745	0.04167	16.274	16.169	16.379	18.90013	B	m15_data1/M15-1_20201019_040426_Oct0jeis_kait_B_c.fit
59141.170613	0.04167	15.958	15.932	15.984	18.34519	V	m15_data1/M15-1_20201019_040541_Oct0jejh_kait_V_c.fit
59141.176956	0.04167	16.569	16.516	16.622	17.50397	B	m15_data1/M15-1_20201019_041449_Oct0jenm_kait_B_c.fit
59141.177847	0.04167	15.958	15.928	15.988	18.20094	V	m15_data1/M15-1_20201019_041606_Oct0jeob_kait_V_c.fit
59141.191042	0.04167	16.236	16.189	16.283	17.33876	B	m15_data1/M15-1_20201019_043506_Oct0jewp_kait_B_c.fit
59141.192014	0.04167	15.99	15.954	16.026	17.88222	V	m15_data1/M15-1_20201019_043630_Oct0jexl_kait_V_c.fit
59141.198241	0.04167	16.306	16.22	16.392	18.73938	B	m15_data1/M15-1_20201019_044528_Oct0jfbq_kait_B_c.fit
59141.199144	0.04167	15.979	15.951	16.007	18.14019	V	m15_data1/M15-1_20201019_044646_Oct0jfcf_kait_V_c.fit
59141.20544	0.04167	16.294	16.253	16.335	17.93788	B	m15_data1/M15-1_20201019_045550_Oct0jfgk_kait_B_c.fit
59141.206331	0.04167	16.026	15.99	16.062	17.93652	V	m15_data1/M15-1_20201019_045707_Oct0jfha_kait_V_c.fit
59141.21963	0.04167	16.227	16.174	16.28	17.28746	B	m15_data1/M15-1_20201019_051616_Oct0jfpo_kait_B_c.fit
59141.220532	0.04167	15.909	15.875	15.943	17.40711	V	m15_data1/M15-1_20201019_051734_Oct0jfql_kait_V_c.fit
59141.226782	0.04167	16.325	16.271	16.379	17.71504	B	m15_data1/M15-1_20201019_052634_Oct0jfup_kait_B_c.fit
59141.227674	0.04167	16.022	15.991	16.053	17.78793	V	m15_data1/M15-1_20201019_052751_Oct0jfve_kait_V_c.fit
59141.234005	0.04167	16.312	16.263	16.361	17.66427	B	m15_data1/M15-1_20201019_053658_Oct0jfzj_kait_B_c.fit
59141.234896	0.04167	15.897	15.854	15.94	17.38034	V	m15_data1/M15-1_20201019_053815_Oct0jfzz_kait_V_c.fit
59142.113877	0.04167	15.777	15.746	15.808	18.15401	B	m15_data1/M15-1_20201020_024359_Oct0kcxe_kait_B_c.fit
59142.114769	0.04167	15.559	15.534	15.584	17.83756	V	m15_data1/M15-1_20201020_024516_Oct0kcye_kait_V_c.fit
59142.121076	0.04167	15.742	15.71	15.774	18.24023	B	m15_data1/M15-1_20201020_025421_Oct0kdcj_kait_B_c.fit
59142.121979	0.04167	15.51	15.48	15.54	17.75833	V	m15_data1/M15-1_20201020_025539_Oct0kdcy_kait_V_c.fit
59142.128241	0.04167	15.733	15.701	15.765	18.37269	B	m15_data1/M15-1_20201020_030440_Oct0kdhc_kait_B_c.fit
59142.129144	0.04167	15.52	15.491	15.549	18.06705	V	m15_data1/M15-1_20201020_030558_Oct0kdhs_kait_V_c.fit
59142.153241	0.04167	15.705	15.674	15.736	18.18279	B	m15_data1/M15-1_20201020_034040_Oct0kdxo_kait_B_c.fit
59142.154132	0.04167	15.524	15.496	15.552	17.95062	V	m15_data1/M15-1_20201020_034157_Oct0kdyi_kait_V_c.fit
59142.160382	0.04167	15.75	15.717	15.783	18.13018	B	m15_data1/M15-1_20201020_035057_Oct0kecm_kait_B_c.fit
59142.161285	0.04167	15.553	15.527	15.579	18.0419	V	m15_data1/M15-1_20201020_035215_Oct0kedb_kait_V_c.fit
59142.167581	0.04167	15.773	15.742	15.804	18.30944	B	m15_data1/M15-1_20201020_040119_Oct0kehg_kait_B_c.fit
59142.168484	0.04167	15.567	15.542	15.592	18.0539	V	m15_data1/M15-1_20201020_040237_Oct0kehw_kait_V_c.fit
59142.181782	0.04167	15.814	15.787	15.841	18.3671	B	m15_data1/M15-1_20201020_042146_Oct0keql_kait_B_c.fit
59142.182731	0.04167	15.557	15.525	15.589	17.70969	V	m15_data1/M15-1_20201020_042308_Oct0kerh_kait_V_c.fit
59142.189028	0.04167	15.861	15.832	15.89	18.27128	B	m15_data1/M15-1_20201020_043212_Oct0kevn_kait_B_c.fit
59142.189931	0.04167	15.556	15.525	15.587	17.56326	V	m15_data1/M15-1_20201020_043330_Oct0kewc_kait_V_c.fit
59142.196227	0.04167	15.876	15.85	15.902	18.34203	B	m15_data1/M15-1_20201020_044234_Oct0kfah_kait_B_c.fit
59142.197118	0.04167	15.599	15.571	15.627	17.92458	V	m15_data1/M15-1_20201020_044351_Oct0kfax_kait_V_c.fit
59142.221806	0.04167	15.9	15.868	15.932	17.9719	B	m15_data1/M15-1_20201020_051924_Oct0kfqy_kait_B_c.fit
59142.222708	0.04167	15.651	15.624	15.678	17.738	V	m15_data1/M15-1_20201020_052042_Oct0kfrx_kait_V_c.fit
59142.229039	0.04167	15.872	15.832	15.912	17.83887	B	m15_data1/M15-1_20201020_052949_Oct0kfwc_kait_B_c.fit
59142.229942	0.04167	15.652	15.619	15.685	17.84712	V	m15_data1/M15-1_20201020_053107_Oct0kfws_kait_V_c.fit
59142.236215	0.04167	15.919	15.884	15.954	18.02588	B	m15_data1/M15-1_20201020_054009_Oct0kgax_kait_B_c.fit
59142.237118	0.04167	15.565	15.531	15.599	17.26243	V	m15_data1/M15-1_20201020_054127_Oct0kgbm_kait_V_c.fit
59142.25184	0.04167	16.02	15.979	16.061	18.02397	B	m15_data1/M15-1_20201020_060239_Oct0kgky_kait_B_c.fit
59142.252743	0.04167	15.794	15.765	15.823	17.95894	V	m15_data1/M15-1_20201020_060357_Oct0kglw_kait_V_c.fit
59142.259028	0.04167	16.111	16.063	16.159	18.03351	B	m15_data1/M15-1_20201020_061300_Oct0kgqa_kait_B_c.fit
59142.259931	0.04167	15.814	15.783	15.845	17.98198	V	m15_data1/M15-1_20201020_061418_Oct0kgqq_kait_V_c.fit
59142.26625	0.04167	16.078	16.035	16.121	17.93562	B	m15_data1/M15-1_20201020_062324_Oct0kguv_kait_B_c.fit
59142.267118	0.04167	15.827	15.791	15.863	17.95572	V	m15_data1/M15-1_20201020_062439_Oct0kgvl_kait_V_c.fit
59143.118947	0.04167	16.452	16.41	16.494	18.31851	B	m15_data1/M15-1_20201021_025117_Oct0ldam_kait_B_c.fit
59143.119838	0.04167	16.023	15.988	16.058	17.95644	V	m15_data1/M15-1_20201021_025234_Oct0ldbn_kait_V_c.fit
59143.126088	0.04167	16.354	16.314	16.394	18.29334	B	m15_data1/M15-1_20201021_030134_Oct0ldfr_kait_B_c.fit
59143.126956	0.04167	16.075	16.046	16.104	18.17782	V	m15_data1/M15-1_20201021_030249_Oct0ldgh_kait_V_c.fit
59143.133241	0.04167	16.372	16.338	16.406	18.21749	B	m15_data1/M15-1_20201021_031152_Oct0ldkl_kait_B_c.fit
59143.134132	0.04167	16.06	16.031	16.089	18.1188	V	m15_data1/M15-1_20201021_031309_Oct0ldla_kait_V_c.fit
59143.162072	0.04167	16.258	16.204	16.312	17.46128	B	m15_data1/M15-1_20201021_035323_Oct0ledk_kait_B_c.fit
59143.16294	0.04167	15.969	15.935	16.003	17.62603	V	m15_data1/M15-1_20201021_035438_Oct0leee_kait_V_c.fit
59143.169271	0.04167	16.303	16.262	16.344	18.03478	B	m15_data1/M15-1_20201021_040345_Oct0leij_kait_B_c.fit
59143.170162	0.04167	15.948	15.913	15.983	17.71906	V	m15_data1/M15-1_20201021_040502_Oct0leiz_kait_V_c.fit
59143.176447	0.04167	16.254	16.212	16.296	18.0649	B	m15_data1/M15-1_20201021_041405_Oct0lend_kait_B_c.fit
59143.177338	0.04167	15.874	15.833	15.915	17.44761	V	m15_data1/M15-1_20201021_041522_Oct0lent_kait_V_c.fit
59143.20419	0.04167	15.972	15.928	16.016	17.86317	B	m15_data1/M15-1_20201021_045402_Oct0lffi_kait_B_c.fit
59143.205081	0.04167	15.778	15.749	15.807	17.93287	V	m15_data1/M15-1_20201021_045519_Oct0lfgf_kait_V_c.fit
59143.211343	0.04167	15.977	15.941	16.013	18.17279	B	m15_data1/M15-1_20201021_050420_Oct0lfki_kait_B_c.fit
59143.212211	0.04167	15.703	15.676	15.73	18.20682	V	m15_data1/M15-1_20201021_050535_Oct0lfky_kait_V_c.fit
59143.218507	0.04167	15.773	15.74	15.806	17.91168	B	m15_data1/M15-1_20201021_051439_Oct0lfpc_kait_B_c.fit
59143.21941	0.04167	15.674	15.647	15.701	18.319	V	m15_data1/M15-1_20201021_051557_Oct0lfps_kait_V_c.fit
59143.237708	0.04167	15.805	15.772	15.838	17.98622	B	m15_data1/M15-1_20201021_054218_Oct0lgbq_kait_B_c.fit
59143.2386	0.04167	15.56	15.535	15.585	17.85642	V	m15_data1/M15-1_20201021_054335_Oct0lgcl_kait_V_c.fit
59143.244907	0.04167	15.724	15.685	15.763	17.80064	B	m15_data1/M15-1_20201021_055240_Oct0lggq_kait_B_c.fit
59143.24581	0.04167	15.502	15.48	15.524	17.65885	V	m15_data1/M15-1_20201021_055358_Oct0lghg_kait_V_c.fit
59143.252118	0.04167	15.748	15.718	15.778	17.97703	B	m15_data1/M15-1_20201021_060303_Oct0lgll_kait_B_c.fit
59143.253021	0.04167	15.508	15.482	15.534	17.94554	V	m15_data1/M15-1_20201021_060421_Oct0lgma_kait_V_c.fit
59144.102407	0.04167	15.916	15.888	15.944	18.09616	B	m15_data1/M15-1_20201022_022728_Oct0mcpm_kait_B_c.fit
59144.103299	0.04167	15.696	15.671	15.721	18.36998	V	m15_data1/M15-1_20201022_022845_Oct0mcqn_kait_V_c.fit
59144.109653	0.04167	15.994	15.957	16.031	18.21322	B	m15_data1/M15-1_20201022_023754_Oct0mcut_kait_B_c.fit
59144.110544	0.04167	15.767	15.741	15.793	18.36389	V	m15_data1/M15-1_20201022_023911_Oct0mcvi_kait_V_c.fit
59144.116852	0.04167	16.004	15.967	16.041	18.10332	B	m15_data1/M15-1_20201022_024816_Oct0mczo_kait_B_c.fit
59144.117755	0.04167	15.733	15.704	15.762	18.32964	V	m15_data1/M15-1_20201022_024934_Oct0mdae_kait_V_c.fit
59144.140579	0.04167	16.061	16.027	16.095	18.23654	B	m15_data1/M15-1_20201022_032226_Oct0mdou_kait_B_c.fit
59144.14147	0.04167	15.831	15.814	15.848	18.338	V	m15_data1/M15-1_20201022_032343_Oct0mdpx_kait_V_c.fit
59144.147789	0.04167	16.142	16.106	16.178	18.16995	B	m15_data1/M15-1_20201022_033249_Oct0mduc_kait_B_c.fit
59144.148692	0.04167	15.878	15.852	15.904	18.3564	V	m15_data1/M15-1_20201022_033407_Oct0mdus_kait_V_c.fit
59144.155081	0.04167	16.124	16.091	16.157	17.93876	B	m15_data1/M15-1_20201022_034319_Oct0mdyx_kait_B_c.fit
59144.155995	0.04167	15.892	15.866	15.918	18.33764	V	m15_data1/M15-1_20201022_034438_Oct0mdzo_kait_V_c.fit
59144.170185	0.04167	16.21	16.164	16.256	17.7113	B	m15_data1/M15-1_20201022_040504_Oct0meiv_kait_B_c.fit
59144.171076	0.04167	15.865	15.837	15.893	17.85894	V	m15_data1/M15-1_20201022_040621_Oct0mejp_kait_V_c.fit
59144.177384	0.04167	16.252	16.213	16.291	18.07556	B	m15_data1/M15-1_20201022_041526_Oct0menu_kait_B_c.fit
59144.178287	0.04167	15.986	15.961	16.011	18.28956	V	m15_data1/M15-1_20201022_041644_Oct0meoj_kait_V_c.fit
59144.184606	0.04167	16.256	16.213	16.299	17.96839	B	m15_data1/M15-1_20201022_042550_Oct0meso_kait_B_c.fit
59144.185509	0.04167	15.989	15.961	16.017	18.3338	V	m15_data1/M15-1_20201022_042708_Oct0mete_kait_V_c.fit
59144.198785	0.04167	16.325	16.286	16.364	18.14977	B	m15_data1/M15-1_20201022_044615_Oct0mfbs_kait_B_c.fit
59144.199688	0.04167	16.065	16.038	16.092	18.30405	V	m15_data1/M15-1_20201022_044733_Oct0mfcp_kait_V_c.fit
59144.205961	0.04167	16.337	16.296	16.378	18.16474	B	m15_data1/M15-1_20201022_045635_Oct0mfgt_kait_B_c.fit
59144.206852	0.04167	15.97	15.936	16.004	17.88977	V	m15_data1/M15-1_20201022_045752_Oct0mfhj_kait_V_c.fit
59144.213137	0.04167	16.361	16.308	16.414	18.18469	B	m15_data1/M15-1_20201022_050655_Oct0mfln_kait_B_c.fit
59144.214039	0.04167	16.115	16.088	16.142	18.30838	V	m15_data1/M15-1_20201022_050813_Oct0mfmd_kait_V_c.fit
59144.22728	0.04167	16.37	16.33	16.41	18.01922	B	m15_data1/M15-1_20201022_052717_Oct0mfuq_kait_B_c.fit
59144.228183	0.04167	16.037	16.001	16.073	17.89421	V	m15_data1/M15-1_20201022_052835_Oct0mfvn_kait_V_c.fit
59144.234468	0.04167	16.362	16.31	16.414	17.93149	B	m15_data1/M15-1_20201022_053738_Oct0mfzs_kait_B_c.fit
59144.235336	0.04167	16.041	16.008	16.074	18.15791	V	m15_data1/M15-1_20201022_053853_Oct0mgah_kait_V_c.fit
59144.241655	0.04167	16.315	16.271	16.359	17.78832	B	m15_data1/M15-1_20201022_054759_Oct0mgem_kait_B_c.fit
59144.242558	0.04167	15.975	15.944	16.006	17.67242	V	m15_data1/M15-1_20201022_054917_Oct0mgfc_kait_V_c.fit
59145.098495	0.04167	15.845	15.817	15.873	18.17115	B	m15_data1/M15-1_20201023_022150_Oct0ncmo_kait_B_c.fit
59145.099398	0.04167	15.66	15.636	15.684	18.2174	V	m15_data1/M15-1_20201023_022308_Oct0ncny_kait_V_c.fit
59145.105718	0.04167	15.808	15.772	15.844	17.75426	B	m15_data1/M15-1_20201023_023214_Oct0ncsd_kait_B_c.fit
59145.10662	0.04167	15.557	15.53	15.584	17.68819	V	m15_data1/M15-1_20201023_023332_Oct0ncst_kait_V_c.fit
59145.112928	0.04167	15.701	15.653	15.749	17.2614	B	m15_data1/M15-1_20201023_024237_Oct0ncwy_kait_B_c.fit
59145.113819	0.04167	15.513	15.486	15.54	17.7266	V	m15_data1/M15-1_20201023_024354_Oct0ncxn_kait_V_c.fit
59145.171204	0.04167	15.7	15.665	15.735	16.80364	B	m15_data1/M15-1_20201023_040632_Oct0nejk_kait_B_c.fit
59145.172106	0.04167	15.447	15.411	15.483	16.55982	V	m15_data1/M15-1_20201023_040750_Oct0nekg_kait_V_c.fit
59145.178333	0.04167	15.624	15.582	15.666	16.68551	B	m15_data1/M15-1_20201023_041648_Oct0neok_kait_B_c.fit
59145.179225	0.04167	15.489	15.459	15.519	16.99914	V	m15_data1/M15-1_20201023_041805_Oct0neoz_kait_V_c.fit
59145.185544	0.04167	15.656	15.614	15.698	16.87945	B	m15_data1/M15-1_20201023_042711_Oct0nete_kait_B_c.fit
59145.186435	0.04167	15.482	15.45	15.514	16.765	V	m15_data1/M15-1_20201023_042828_Oct0netu_kait_V_c.fit
59145.199595	0.04167	15.663	15.619	15.707	16.83458	B	m15_data1/M15-1_20201023_044725_Oct0nfch_kait_B_c.fit
59145.200498	0.04167	15.551	15.518	15.584	16.91146	V	m15_data1/M15-1_20201023_044843_Oct0nfdd_kait_V_c.fit
59145.206782	0.04167	15.652	15.613	15.691	16.59279	B	m15_data1/M15-1_20201023_045746_Oct0nfhh_kait_B_c.fit
59145.207674	0.04167	15.468	15.439	15.497	16.47443	V	m15_data1/M15-1_20201023_045903_Oct0nfhx_kait_V_c.fit
59145.213981	0.04167	15.72	15.675	15.765	16.59209	B	m15_data1/M15-1_20201023_050808_Oct0nfmb_kait_B_c.fit
59145.214884	0.04167	15.534	15.497	15.571	17.02568	V	m15_data1/M15-1_20201023_050926_Oct0nfms_kait_V_c.fit
59145.2389	0.04167	16.239	16.188	16.29	16.95089	B	m15_data1/M15-1_20201023_054401_Oct0ngck_kait_B_c.fit
59145.246088	0.04167	16.212	16.155	16.269	16.90735	B	m15_data1/M15-1_20201023_055422_Oct0nghl_kait_B_c.fit
59145.253241	0.04167	15.894	15.833	15.955	16.78218	B	m15_data1/M15-1_20201023_060440_Oct0ngme_kait_B_c.fit
59145.254132	0.04167	15.694	15.657	15.731	16.77274	V	m15_data1/M15-1_20201023_060557_Oct0ngmu_kait_V_c.fit
59146.157986	0.04167	16.163	16.097	16.229	17.03875	B	m15_data1/M15-1_20201024_034730_Oct0oeaw_kait_B_c.fit
59146.158877	0.04167	15.765	15.729	15.801	17.12699	V	m15_data1/M15-1_20201024_034847_Oct0oebm_kait_V_c.fit
59146.187581	0.04167	16.173	16.124	16.222	17.75663	B	m15_data1/M15-1_20201024_043007_Oct0oeug_kait_B_c.fit
59146.188542	0.04167	15.906	15.869	15.943	17.89743	V	m15_data1/M15-1_20201024_043130_Oct0oevd_kait_V_c.fit
59146.194792	0.04167	16.064	16.018	16.11	17.68651	B	m15_data1/M15-1_20201024_044030_Oct0oezi_kait_B_c.fit
59146.195729	0.04167	15.899	15.869	15.929	17.92303	V	m15_data1/M15-1_20201024_044151_Oct0oezz_kait_V_c.fit
59146.202037	0.04167	15.94	15.895	15.985	17.49909	B	m15_data1/M15-1_20201024_045056_Oct0ofee_kait_B_c.fit
59146.20294	0.04167	15.803	15.774	15.832	18.06586	V	m15_data1/M15-1_20201024_045214_Oct0ofet_kait_V_c.fit
59146.217535	0.04167	15.929	15.887	15.971	17.86215	B	m15_data1/M15-1_20201024_051315_Oct0ofof_kait_B_c.fit
59146.218426	0.04167	15.711	15.683	15.739	17.74938	V	m15_data1/M15-1_20201024_051432_Oct0ofpb_kait_V_c.fit
59146.224757	0.04167	15.853	15.816	15.89	17.42642	B	m15_data1/M15-1_20201024_052339_Oct0oftg_kait_B_c.fit
59146.225648	0.04167	15.703	15.673	15.733	17.68614	V	m15_data1/M15-1_20201024_052456_Oct0oftw_kait_V_c.fit
59146.231968	0.04167	15.835	15.795	15.875	17.62123	B	m15_data1/M15-1_20201024_053402_Oct0ofyb_kait_B_c.fit
59146.232894	0.04167	15.731	15.702	15.76	17.94092	V	m15_data1/M15-1_20201024_053522_Oct0ofyr_kait_V_c.fit
59146.246181	0.04167	15.655	15.616	15.694	17.63742	B	m15_data1/M15-1_20201024_055430_Oct0oghf_kait_B_c.fit
59146.24713	0.04167	15.49	15.457	15.523	17.41199	V	m15_data1/M15-1_20201024_055552_Oct0ogid_kait_V_c.fit
59146.253438	0.04167	15.726	15.689	15.763	17.60498	B	m15_data1/M15-1_20201024_060457_Oct0ogmi_kait_B_c.fit
59146.25434	0.04167	15.537	15.507	15.567	17.5859	V	m15_data1/M15-1_20201024_060615_Oct0ogmx_kait_V_c.fit
59146.260613	0.04167	15.786	15.738	15.834	17.81799	B	m15_data1/M15-1_20201024_061517_Oct0ogrc_kait_B_c.fit
59146.261562	0.04167	15.566	15.532	15.6	17.54317	V	m15_data1/M15-1_20201024_061639_Oct0ogrr_kait_V_c.fit
59152.164502	0.04167	16.246	16.181	16.311	17.50722	B	m15_data1/M15-1_20201030_035653_Oct0uees_kait_B_c.fit
59152.16537	0.04167	15.905	15.867	15.943	17.26622	V	m15_data1/M15-1_20201030_035808_Oct0uefu_kait_V_c.fit
59152.171609	0.04167	16.349	16.288	16.41	17.54854	B	m15_data1/M15-1_20201030_040707_Oct0uejy_kait_B_c.fit
59152.172477	0.04167	16.003	15.966	16.04	17.71818	V	m15_data1/M15-1_20201030_040822_Oct0uekn_kait_V_c.fit
59152.17875	0.04167	16.222	16.148	16.296	17.34837	B	m15_data1/M15-1_20201030_041724_Oct0ueor_kait_B_c.fit
59152.179653	0.04167	16.045	16.009	16.081	17.8681	V	m15_data1/M15-1_20201030_041842_Oct0ueph_kait_V_c.fit
59153.106319	0.04167	15.825	15.777	15.873	17.38434	B	m15_data1/M15-1_20201031_023306_Oct0vcse_kait_B_c.fit
59153.107257	0.04167	15.642	15.608	15.676	17.46493	V	m15_data1/M15-1_20201031_023427_Oct0vcte_kait_V_c.fit
59153.113519	0.04167	15.844	15.8	15.888	17.49576	B	m15_data1/M15-1_20201031_024328_Oct0vcxi_kait_B_c.fit
59153.114421	0.04167	15.66	15.631	15.689	17.57438	V	m15_data1/M15-1_20201031_024446_Oct0vcxx_kait_V_c.fit
59153.120764	0.04167	16.002	15.955	16.049	17.36026	B	m15_data1/M15-1_20201031_025354_Oct0vdcd_kait_B_c.fit
59153.121667	0.04167	15.697	15.661	15.733	17.62869	V	m15_data1/M15-1_20201031_025512_Oct0vdct_kait_V_c.fit
59153.133738	0.04167	15.982	15.934	16.03	17.51586	B	m15_data1/M15-1_20201031_031235_Oct0vdkp_kait_B_c.fit
59153.13463	0.04167	15.756	15.72	15.792	17.69857	V	m15_data1/M15-1_20201031_031352_Oct0vdlj_kait_V_c.fit
59153.14088	0.04167	16.415	16.352	16.478	16.78567	B	m15_data1/M15-1_20201031_032252_Oct0vdpn_kait_B_c.fit
59153.141748	0.04167	15.775	15.733	15.817	17.20141	V	m15_data1/M15-1_20201031_032407_Oct0vdqc_kait_V_c.fit
59153.148102	0.04167	16.011	15.962	16.06	17.49618	B	m15_data1/M15-1_20201031_033316_Oct0vduh_kait_B_c.fit
59153.149028	0.04167	15.851	15.82	15.882	17.88374	V	m15_data1/M15-1_20201031_033436_Oct0vduy_kait_V_c.fit
