;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59140.128495	0.04167	16.144	16.109	16.179	18.26165	B	m15_data1/M15-1_20201018_030502_Oct0idgv_kait_B_c.fit
59140.129387	0.04167	15.882	15.856	15.908	18.41546	V	m15_data1/M15-1_20201018_030619_Oct0idhw_kait_V_c.fit
59140.135718	0.04167	16.179	16.146	16.212	18.1934	B	m15_data1/M15-1_20201018_031526_Oct0idmb_kait_B_c.fit
59140.13662	0.04167	15.887	15.862	15.912	18.3829	V	m15_data1/M15-1_20201018_031644_Oct0idmr_kait_V_c.fit
59140.142905	0.04167	16.12	16.079	16.161	17.77625	B	m15_data1/M15-1_20201018_032547_Oct0idqw_kait_B_c.fit
59140.143773	0.04167	15.844	15.819	15.869	17.64628	V	m15_data1/M15-1_20201018_032702_Oct0idrl_kait_V_c.fit
59140.177986	0.04167	16.358	16.32	16.396	18.23938	B	m15_data1/M15-1_20201018_041618_Oct0ient_kait_B_c.fit
59140.178877	0.04167	15.934	15.901	15.967	17.51598	V	m15_data1/M15-1_20201018_041735_Oct0ieot_kait_V_c.fit
59140.185174	0.04167	16.302	16.268	16.336	18.23153	B	m15_data1/M15-1_20201018_042639_Oct0iesy_kait_B_c.fit
59140.186076	0.04167	16.012	15.988	16.036	18.12013	V	m15_data1/M15-1_20201018_042757_Oct0ieto_kait_V_c.fit
59140.192384	0.04167	16.362	16.322	16.402	18.06069	B	m15_data1/M15-1_20201018_043702_Oct0iext_kait_B_c.fit
59140.193275	0.04167	16.066	16.044	16.088	18.22468	V	m15_data1/M15-1_20201018_043819_Oct0ieyi_kait_V_c.fit
59140.207627	0.04167	16.432	16.393	16.471	18.2277	B	m15_data1/M15-1_20201018_045859_Oct0ifhs_kait_B_c.fit
59140.20853	0.04167	16.073	16.047	16.099	18.35548	V	m15_data1/M15-1_20201018_050017_Oct0ifim_kait_V_c.fit
59140.21485	0.04167	16.332	16.292	16.372	18.00793	B	m15_data1/M15-1_20201018_050923_Oct0ifmr_kait_B_c.fit
59140.215764	0.04167	16.033	16.007	16.059	17.79914	V	m15_data1/M15-1_20201018_051042_Oct0ifnh_kait_V_c.fit
59140.222037	0.04167	16.349	16.309	16.389	17.95572	B	m15_data1/M15-1_20201018_051944_Oct0ifrl_kait_B_c.fit
59140.222905	0.04167	16.076	16.047	16.105	17.92251	V	m15_data1/M15-1_20201018_052059_Oct0ifsb_kait_V_c.fit
59140.2361	0.04167	16.385	16.345	16.425	17.85943	B	m15_data1/M15-1_20201018_053959_Oct0igao_kait_B_c.fit
59140.236991	0.04167	16.089	16.067	16.111	18.26322	V	m15_data1/M15-1_20201018_054116_Oct0igbk_kait_V_c.fit
59140.243368	0.04167	16.454	16.412	16.496	18.0527	B	m15_data1/M15-1_20201018_055027_Oct0igfq_kait_B_c.fit
59140.244259	0.04167	16.108	16.079	16.137	18.09784	V	m15_data1/M15-1_20201018_055144_Oct0iggf_kait_V_c.fit
59140.250544	0.04167	16.406	16.368	16.444	18.07404	B	m15_data1/M15-1_20201018_060047_Oct0igkk_kait_B_c.fit
59140.251435	0.04167	16.087	16.059	16.115	17.99651	V	m15_data1/M15-1_20201018_060204_Oct0igkz_kait_V_c.fit
59140.264711	0.04167	16.384	16.343	16.425	17.78061	B	m15_data1/M15-1_20201018_062111_Oct0igtn_kait_B_c.fit
59140.265602	0.04167	16.026	15.998	16.054	17.67705	V	m15_data1/M15-1_20201018_062228_Oct0iguk_kait_V_c.fit
59140.271875	0.04167	16.409	16.363	16.455	17.85277	B	m15_data1/M15-1_20201018_063130_Oct0igyo_kait_B_c.fit
59140.272766	0.04167	16.097	16.068	16.126	17.4388	V	m15_data1/M15-1_20201018_063247_Oct0igze_kait_V_c.fit
59140.279062	0.04167	16.272	16.219	16.325	17.25952	B	m15_data1/M15-1_20201018_064151_Oct0ihdi_kait_B_c.fit
59140.279988	0.04167	16.028	15.996	16.06	17.48938	V	m15_data1/M15-1_20201018_064311_Oct0ihdz_kait_V_c.fit
59141.104618	0.04167	15.846	15.814	15.878	18.14241	B	m15_data1/M15-1_20201019_023039_Oct0jcrb_kait_B_c.fit
59141.105509	0.04167	15.663	15.639	15.687	18.33976	V	m15_data1/M15-1_20201019_023156_Oct0jcrz_kait_V_c.fit
59141.111829	0.04167	15.794	15.76	15.828	18.36668	B	m15_data1/M15-1_20201019_024102_Oct0jcwf_kait_B_c.fit
59141.11272	0.04167	15.612	15.591	15.633	18.3331	V	m15_data1/M15-1_20201019_024219_Oct0jcwu_kait_V_c.fit
59141.119016	0.04167	15.814	15.786	15.842	18.25717	B	m15_data1/M15-1_20201019_025123_Oct0jdaz_kait_B_c.fit
59141.119919	0.04167	15.604	15.582	15.626	18.44725	V	m15_data1/M15-1_20201019_025241_Oct0jdbo_kait_V_c.fit
59141.133102	0.04167	15.761	15.732	15.79	18.2858	B	m15_data1/M15-1_20201019_031140_Oct0jdkd_kait_B_c.fit
59141.13397	0.04167	15.532	15.509	15.555	17.90166	V	m15_data1/M15-1_20201019_031255_Oct0jdky_kait_V_c.fit
59141.140301	0.04167	15.73	15.699	15.761	18.27588	B	m15_data1/M15-1_20201019_032202_Oct0jdpd_kait_B_c.fit
59141.141204	0.04167	15.509	15.486	15.532	17.87253	V	m15_data1/M15-1_20201019_032320_Oct0jdps_kait_V_c.fit
59141.147477	0.04167	15.75	15.723	15.777	18.18186	B	m15_data1/M15-1_20201019_033222_Oct0jdtx_kait_B_c.fit
59141.148345	0.04167	15.524	15.499	15.549	17.6916	V	m15_data1/M15-1_20201019_033337_Oct0jdum_kait_V_c.fit
59141.162558	0.04167	15.801	15.768	15.834	18.16931	B	m15_data1/M15-1_20201019_035405_Oct0jedu_kait_B_c.fit
59141.163461	0.04167	15.631	15.609	15.653	18.12149	V	m15_data1/M15-1_20201019_035523_Oct0jeen_kait_V_c.fit
59141.169745	0.04167	15.766	15.733	15.799	17.89613	B	m15_data1/M15-1_20201019_040426_Oct0jeis_kait_B_c.fit
59141.170613	0.04167	15.649	15.628	15.67	18.34519	V	m15_data1/M15-1_20201019_040541_Oct0jejh_kait_V_c.fit
59141.176956	0.04167	16.077	16.036	16.118	17.50397	B	m15_data1/M15-1_20201019_041449_Oct0jenm_kait_B_c.fit
59141.177847	0.04167	15.658	15.636	15.68	18.20094	V	m15_data1/M15-1_20201019_041606_Oct0jeob_kait_V_c.fit
59141.191042	0.04167	15.813	15.774	15.852	17.33876	B	m15_data1/M15-1_20201019_043506_Oct0jewp_kait_B_c.fit
59141.192014	0.04167	15.66	15.638	15.682	17.88222	V	m15_data1/M15-1_20201019_043630_Oct0jexl_kait_V_c.fit
59141.198241	0.04167	15.884	15.852	15.916	17.90871	B	m15_data1/M15-1_20201019_044528_Oct0jfbq_kait_B_c.fit
59141.199144	0.04167	15.696	15.673	15.719	18.14019	V	m15_data1/M15-1_20201019_044646_Oct0jfcf_kait_V_c.fit
59141.20544	0.04167	15.85	15.812	15.888	17.93788	B	m15_data1/M15-1_20201019_045550_Oct0jfgk_kait_B_c.fit
59141.206331	0.04167	15.706	15.68	15.732	17.93652	V	m15_data1/M15-1_20201019_045707_Oct0jfha_kait_V_c.fit
59141.21963	0.04167	15.852	15.807	15.897	17.28746	B	m15_data1/M15-1_20201019_051616_Oct0jfpo_kait_B_c.fit
59141.220532	0.04167	15.645	15.62	15.67	17.40711	V	m15_data1/M15-1_20201019_051734_Oct0jfql_kait_V_c.fit
59141.226782	0.04167	15.886	15.853	15.919	17.71504	B	m15_data1/M15-1_20201019_052634_Oct0jfup_kait_B_c.fit
59141.227674	0.04167	15.691	15.668	15.714	17.78793	V	m15_data1/M15-1_20201019_052751_Oct0jfve_kait_V_c.fit
59141.234005	0.04167	15.956	15.92	15.992	17.66427	B	m15_data1/M15-1_20201019_053658_Oct0jfzj_kait_B_c.fit
59141.234896	0.04167	15.666	15.636	15.696	17.38034	V	m15_data1/M15-1_20201019_053815_Oct0jfzz_kait_V_c.fit
59142.113877	0.04167	16.409	16.378	16.44	18.15401	B	m15_data1/M15-1_20201020_024359_Oct0kcxe_kait_B_c.fit
59142.114769	0.04167	16.042	16.016	16.068	17.83756	V	m15_data1/M15-1_20201020_024516_Oct0kcye_kait_V_c.fit
59142.121076	0.04167	16.444	16.406	16.482	18.24023	B	m15_data1/M15-1_20201020_025421_Oct0kdcj_kait_B_c.fit
59142.121979	0.04167	16.092	16.059	16.125	17.75833	V	m15_data1/M15-1_20201020_025539_Oct0kdcy_kait_V_c.fit
59142.128241	0.04167	16.396	16.36	16.432	18.37269	B	m15_data1/M15-1_20201020_030440_Oct0kdhc_kait_B_c.fit
59142.129144	0.04167	16.059	16.037	16.081	18.06705	V	m15_data1/M15-1_20201020_030558_Oct0kdhs_kait_V_c.fit
59142.153241	0.04167	16.331	16.296	16.366	18.18279	B	m15_data1/M15-1_20201020_034040_Oct0kdxo_kait_B_c.fit
59142.154132	0.04167	16.101	16.07	16.132	17.95062	V	m15_data1/M15-1_20201020_034157_Oct0kdyi_kait_V_c.fit
59142.160382	0.04167	16.369	16.33	16.408	18.13018	B	m15_data1/M15-1_20201020_035057_Oct0kecm_kait_B_c.fit
59142.161285	0.04167	16.094	16.067	16.121	18.0419	V	m15_data1/M15-1_20201020_035215_Oct0kedb_kait_V_c.fit
59142.167581	0.04167	16.394	16.36	16.428	18.30944	B	m15_data1/M15-1_20201020_040119_Oct0kehg_kait_B_c.fit
59142.168484	0.04167	16.067	16.043	16.091	18.0539	V	m15_data1/M15-1_20201020_040237_Oct0kehw_kait_V_c.fit
59142.181782	0.04167	16.305	16.268	16.342	18.3671	B	m15_data1/M15-1_20201020_042146_Oct0keql_kait_B_c.fit
59142.182731	0.04167	15.975	15.947	16.003	17.70969	V	m15_data1/M15-1_20201020_042308_Oct0kerh_kait_V_c.fit
59142.189028	0.04167	16.227	16.192	16.262	18.27128	B	m15_data1/M15-1_20201020_043212_Oct0kevn_kait_B_c.fit
59142.189931	0.04167	15.918	15.893	15.943	17.56326	V	m15_data1/M15-1_20201020_043330_Oct0kewc_kait_V_c.fit
59142.196227	0.04167	16.219	16.186	16.252	18.34203	B	m15_data1/M15-1_20201020_044234_Oct0kfah_kait_B_c.fit
59142.197118	0.04167	15.937	15.914	15.96	17.92458	V	m15_data1/M15-1_20201020_044351_Oct0kfax_kait_V_c.fit
59142.221806	0.04167	15.865	15.828	15.902	17.9719	B	m15_data1/M15-1_20201020_051924_Oct0kfqy_kait_B_c.fit
59142.222708	0.04167	15.666	15.643	15.689	17.738	V	m15_data1/M15-1_20201020_052042_Oct0kfrx_kait_V_c.fit
59142.229039	0.04167	15.835	15.802	15.868	17.83887	B	m15_data1/M15-1_20201020_052949_Oct0kfwc_kait_B_c.fit
59142.229942	0.04167	15.635	15.606	15.664	17.84712	V	m15_data1/M15-1_20201020_053107_Oct0kfws_kait_V_c.fit
59142.236215	0.04167	15.837	15.801	15.873	18.02588	B	m15_data1/M15-1_20201020_054009_Oct0kgax_kait_B_c.fit
59142.237118	0.04167	15.548	15.517	15.579	17.27009	V	m15_data1/M15-1_20201020_054127_Oct0kgbm_kait_V_c.fit
59142.25184	0.04167	15.738	15.707	15.769	18.0203	B	m15_data1/M15-1_20201020_060239_Oct0kgky_kait_B_c.fit
