;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59140.133032	0.04167	15.758	15.74	15.776	18.22329	V	m15_data3/M15-3_20201018_031134_Oct0idkg_kait_V_c.fit
59140.139306	0.04167	15.947	15.919	15.975	18.5091	B	m15_data3/M15-3_20201018_032036_Oct0idol_kait_B_c.fit
59140.140208	0.04167	15.717	15.699	15.735	18.52391	V	m15_data3/M15-3_20201018_032154_Oct0idpb_kait_V_c.fit
59140.14647	0.04167	15.937	15.909	15.965	18.25031	B	m15_data3/M15-3_20201018_033055_Oct0idtf_kait_B_c.fit
59140.147361	0.04167	15.728	15.708	15.748	18.45401	V	m15_data3/M15-3_20201018_033212_Oct0idtv_kait_V_c.fit
59140.181586	0.04167	15.819	15.794	15.844	18.40652	B	m15_data3/M15-3_20201018_042129_Oct0ieqp_kait_B_c.fit
59140.182488	0.04167	15.62	15.6	15.64	18.13583	V	m15_data3/M15-3_20201018_042247_Oct0iere_kait_V_c.fit
59140.188785	0.04167	15.839	15.816	15.862	18.24119	B	m15_data3/M15-3_20201018_043151_Oct0ievj_kait_B_c.fit
59140.189688	0.04167	15.601	15.586	15.616	18.50761	V	m15_data3/M15-3_20201018_043309_Oct0ievy_kait_V_c.fit
59140.196042	0.04167	15.909	15.877	15.941	18.00923	B	m15_data3/M15-3_20201018_044218_Oct0ifad_kait_B_c.fit
59140.196933	0.04167	15.663	15.646	15.68	18.31584	V	m15_data3/M15-3_20201018_044335_Oct0ifat_kait_V_c.fit
59140.211262	0.04167	15.918	15.897	15.939	18.14635	B	m15_data3/M15-3_20201018_050413_Oct0ifkh_kait_B_c.fit
59140.212164	0.04167	15.706	15.687	15.725	18.10592	V	m15_data3/M15-3_20201018_050531_Oct0ifkw_kait_V_c.fit
59140.218449	0.04167	15.972	15.943	16.001	17.95509	B	m15_data3/M15-3_20201018_051434_Oct0ifpb_kait_B_c.fit
59140.219352	0.04167	15.715	15.701	15.729	18.41453	V	m15_data3/M15-3_20201018_051552_Oct0ifpr_kait_V_c.fit
59140.225648	0.04167	15.961	15.937	15.985	18.21076	B	m15_data3/M15-3_20201018_052456_Oct0iftv_kait_B_c.fit
59140.226516	0.04167	15.77	15.752	15.788	18.2821	V	m15_data3/M15-3_20201018_052611_Oct0iful_kait_V_c.fit
59140.239745	0.04167	16.049	16.018	16.08	17.82308	B	m15_data3/M15-3_20201018_054514_Oct0igdf_kait_B_c.fit
59140.240637	0.04167	15.767	15.753	15.781	18.33306	V	m15_data3/M15-3_20201018_054631_Oct0igdv_kait_V_c.fit
59140.246944	0.04167	16.017	15.986	16.048	18.2519	B	m15_data3/M15-3_20201018_055536_Oct0igia_kait_B_c.fit
59140.247882	0.04167	15.846	15.827	15.865	18.244	V	m15_data3/M15-3_20201018_055657_Oct0igiq_kait_V_c.fit
59140.25412	0.04167	16.125	16.096	16.154	18.01474	B	m15_data3/M15-3_20201018_060556_Oct0igmu_kait_B_c.fit
59140.255023	0.04167	15.846	15.825	15.867	17.93358	V	m15_data3/M15-3_20201018_060714_Oct0ignj_kait_V_c.fit
59140.268275	0.04167	16.104	16.074	16.134	18.00256	B	m15_data3/M15-3_20201018_062619_Oct0igwf_kait_B_c.fit
59140.269178	0.04167	15.871	15.851	15.891	18.00588	V	m15_data3/M15-3_20201018_062737_Oct0igwu_kait_V_c.fit
59140.275463	0.04167	16.131	16.1	16.162	18.06283	B	m15_data3/M15-3_20201018_063640_Oct0ihay_kait_B_c.fit
59140.276354	0.04167	15.873	15.846	15.9	17.92382	V	m15_data3/M15-3_20201018_063757_Oct0ihbo_kait_V_c.fit
59140.282731	0.04167	16.209	16.176	16.242	17.97032	B	m15_data3/M15-3_20201018_064708_Oct0ihfu_kait_B_c.fit
59140.283623	0.04167	15.951	15.929	15.973	18.0878	V	m15_data3/M15-3_20201018_064825_Oct0ihgj_kait_V_c.fit
59141.108206	0.04167	16.373	16.337	16.409	18.3664	B	m15_data3/M15-3_20201019_023549_Oct0jctu_kait_B_c.fit
59141.109097	0.04167	16.046	16.02	16.072	18.51483	V	m15_data3/M15-3_20201019_023706_Oct0jcuk_kait_V_c.fit
59141.115428	0.04167	16.367	16.337	16.397	18.55004	B	m15_data3/M15-3_20201019_024613_Oct0jcyp_kait_B_c.fit
59141.116331	0.04167	16.065	16.044	16.086	18.51212	V	m15_data3/M15-3_20201019_024731_Oct0jcze_kait_V_c.fit
59141.122639	0.04167	16.393	16.36	16.426	18.52904	B	m15_data3/M15-3_20201019_025636_Oct0jddk_kait_B_c.fit
59141.123519	0.04167	16.108	16.088	16.128	18.54758	V	m15_data3/M15-3_20201019_025752_Oct0jddz_kait_V_c.fit
59141.136678	0.04167	16.473	16.439	16.507	18.39207	B	m15_data3/M15-3_20201019_031649_Oct0jdms_kait_B_c.fit
59141.137569	0.04167	16.156	16.134	16.178	18.43926	V	m15_data3/M15-3_20201019_031806_Oct0jdni_kait_V_c.fit
59141.143889	0.04167	16.451	16.424	16.478	18.54603	B	m15_data3/M15-3_20201019_032712_Oct0jdrn_kait_B_c.fit
59141.14478	0.04167	16.167	16.139	16.195	17.88806	V	m15_data3/M15-3_20201019_032829_Oct0jdsd_kait_V_c.fit
59141.151019	0.04167	16.504	16.471	16.537	18.42881	B	m15_data3/M15-3_20201019_033728_Oct0jdwg_kait_B_c.fit
59141.15191	0.04167	16.225	16.201	16.249	18.00215	V	m15_data3/M15-3_20201019_033845_Oct0jdwv_kait_V_c.fit
59141.166157	0.04167	16.506	16.47	16.542	18.43162	B	m15_data3/M15-3_20201019_035916_Oct0jegi_kait_B_c.fit
59141.16706	0.04167	16.192	16.165	16.219	18.33777	V	m15_data3/M15-3_20201019_040034_Oct0jegx_kait_V_c.fit
59141.173368	0.04167	16.559	16.517	16.601	17.87724	B	m15_data3/M15-3_20201019_040939_Oct0jelc_kait_B_c.fit
59141.174259	0.04167	16.341	16.294	16.388	17.84748	V	m15_data3/M15-3_20201019_041056_Oct0jels_kait_V_c.fit
59141.180579	0.04167	16.433	16.399	16.467	18.38146	B	m15_data3/M15-3_20201019_042002_Oct0jepx_kait_B_c.fit
59141.181481	0.04167	16.203	16.183	16.223	18.20027	V	m15_data3/M15-3_20201019_042120_Oct0jeqm_kait_V_c.fit
59141.194676	0.04167	16.563	16.528	16.598	18.41933	B	m15_data3/M15-3_20201019_044020_Oct0jezh_kait_B_c.fit
59141.195579	0.04167	16.23	16.207	16.253	18.17573	V	m15_data3/M15-3_20201019_044138_Oct0jezw_kait_V_c.fit
59141.20184	0.04167	16.539	16.503	16.575	18.44949	B	m15_data3/M15-3_20201019_045039_Oct0jfea_kait_B_c.fit
59141.202731	0.04167	16.22	16.198	16.242	18.39982	V	m15_data3/M15-3_20201019_045156_Oct0jfeq_kait_V_c.fit
59141.209051	0.04167	16.587	16.544	16.63	18.24568	B	m15_data3/M15-3_20201019_050102_Oct0jfiv_kait_B_c.fit
59141.209942	0.04167	16.23	16.203	16.257	18.3557	V	m15_data3/M15-3_20201019_050219_Oct0jfjk_kait_V_c.fit
59141.223218	0.04167	16.455	16.423	16.487	18.22447	B	m15_data3/M15-3_20201019_052126_Oct0jfsg_kait_B_c.fit
59141.224086	0.04167	16.2	16.178	16.222	18.03824	V	m15_data3/M15-3_20201019_052241_Oct0jfsv_kait_V_c.fit
59141.23037	0.04167	16.596	16.551	16.641	18.01798	B	m15_data3/M15-3_20201019_053144_Oct0jfwz_kait_B_c.fit
59141.231262	0.04167	16.194	16.167	16.221	17.86611	V	m15_data3/M15-3_20201019_053301_Oct0jfxo_kait_V_c.fit
59141.237581	0.04167	16.508	16.469	16.547	18.07011	B	m15_data3/M15-3_20201019_054207_Oct0jgbu_kait_B_c.fit
59141.238484	0.04167	16.181	16.159	16.203	17.94098	V	m15_data3/M15-3_20201019_054325_Oct0jgcj_kait_V_c.fit
59142.117465	0.04167	15.846	15.819	15.873	18.37007	B	m15_data3/M15-3_20201020_024909_Oct0kczy_kait_B_c.fit
59142.118368	0.04167	15.67	15.653	15.687	18.0875	V	m15_data3/M15-3_20201020_025027_Oct0kdao_kait_V_c.fit
59142.124676	0.04167	15.858	15.833	15.883	18.06971	B	m15_data3/M15-3_20201020_025932_Oct0kdet_kait_B_c.fit
59142.125544	0.04167	15.689	15.67	15.708	18.10975	V	m15_data3/M15-3_20201020_030047_Oct0kdfi_kait_V_c.fit
59142.131921	0.04167	15.895	15.872	15.918	18.44065	B	m15_data3/M15-3_20201020_030958_Oct0kdjn_kait_B_c.fit
59142.132812	0.04167	15.701	15.683	15.719	17.90386	V	m15_data3/M15-3_20201020_031115_Oct0kdkd_kait_V_c.fit
59142.156806	0.04167	15.988	15.961	16.015	18.53997	B	m15_data3/M15-3_20201020_034548_Oct0keac_kait_B_c.fit
59142.157697	0.04167	15.752	15.736	15.768	18.09993	V	m15_data3/M15-3_20201020_034705_Oct0kear_kait_V_c.fit
59142.164005	0.04167	15.981	15.955	16.007	18.24439	B	m15_data3/M15-3_20201020_035610_Oct0keew_kait_B_c.fit
59142.164896	0.04167	15.794	15.778	15.81	18.46425	V	m15_data3/M15-3_20201020_035727_Oct0kefm_kait_V_c.fit
59142.171227	0.04167	16.096	16.065	16.127	17.35421	B	m15_data3/M15-3_20201020_040634_Oct0kejr_kait_B_c.fit
59142.172118	0.04167	15.768	15.75	15.786	17.94446	V	m15_data3/M15-3_20201020_040751_Oct0kekh_kait_V_c.fit
59142.185405	0.04167	16.071	16.046	16.096	18.46737	B	m15_data3/M15-3_20201020_042659_Oct0ketc_kait_B_c.fit
59142.186308	0.04167	15.847	15.831	15.863	17.87971	V	m15_data3/M15-3_20201020_042817_Oct0kets_kait_V_c.fit
59142.192627	0.04167	16.061	16.035	16.087	18.122	B	m15_data3/M15-3_20201020_043723_Oct0kexx_kait_B_c.fit
59142.19353	0.04167	15.868	15.851	15.885	17.85231	V	m15_data3/M15-3_20201020_043841_Oct0keyn_kait_V_c.fit
59142.199861	0.04167	16.084	16.058	16.11	18.45928	B	m15_data3/M15-3_20201020_044748_Oct0kfcs_kait_B_c.fit
59142.200764	0.04167	15.878	15.859	15.897	18.23414	V	m15_data3/M15-3_20201020_044906_Oct0kfdh_kait_V_c.fit
59142.225405	0.04167	16.166	16.138	16.194	18.17822	B	m15_data3/M15-3_20201020_052435_Oct0kftr_kait_B_c.fit
59142.226296	0.04167	15.967	15.944	15.99	18.15664	V	m15_data3/M15-3_20201020_052552_Oct0kfuh_kait_V_c.fit
59142.232627	0.04167	16.25	16.222	16.278	18.30058	B	m15_data3/M15-3_20201020_053459_Oct0kfym_kait_B_c.fit
59142.233519	0.04167	15.975	15.956	15.994	18.05302	V	m15_data3/M15-3_20201020_053616_Oct0kfzc_kait_V_c.fit
59142.239838	0.04167	16.243	16.207	16.279	18.25473	B	m15_data3/M15-3_20201020_054522_Oct0kgdg_kait_B_c.fit
59142.240752	0.04167	16.015	15.99	16.04	17.92178	V	m15_data3/M15-3_20201020_054641_Oct0kgdx_kait_V_c.fit
59142.255428	0.04167	16.336	16.3	16.372	18.11897	B	m15_data3/M15-3_20201020_060749_Oct0kgnr_kait_B_c.fit
59142.256331	0.04167	16.056	16.036	16.076	18.19364	V	m15_data3/M15-3_20201020_060907_Oct0kgog_kait_V_c.fit
59142.262662	0.04167	16.365	16.326	16.404	18.19588	B	m15_data3/M15-3_20201020_061814_Oct0kgsl_kait_B_c.fit
59142.263565	0.04167	16.042	16.021	16.063	18.16363	V	m15_data3/M15-3_20201020_061932_Oct0kgtb_kait_V_c.fit
59142.269873	0.04167	16.501	16.459	16.543	17.91746	B	m15_data3/M15-3_20201020_062837_Oct0kgxg_kait_B_c.fit
59142.270752	0.04167	16.356	16.312	16.4	17.80286	V	m15_data3/M15-3_20201020_062953_Oct0kgxv_kait_V_c.fit
59143.1225	0.04167	16.496	16.463	16.529	18.44527	B	m15_data3/M15-3_20201021_025624_Oct0lddh_kait_B_c.fit
59143.123403	0.04167	16.214	16.189	16.239	18.43215	V	m15_data3/M15-3_20201021_025742_Oct0lddx_kait_V_c.fit
59143.129653	0.04167	16.478	16.446	16.51	18.36549	B	m15_data3/M15-3_20201021_030642_Oct0ldib_kait_B_c.fit
59143.130544	0.04167	16.201	16.175	16.227	18.48979	V	m15_data3/M15-3_20201021_030759_Oct0ldiq_kait_V_c.fit
59143.136887	0.04167	16.465	16.428	16.502	18.02658	B	m15_data3/M15-3_20201021_031707_Oct0ldmw_kait_B_c.fit
59143.137778	0.04167	16.171	16.151	16.191	18.49531	V	m15_data3/M15-3_20201021_031824_Oct0ldnl_kait_V_c.fit
59143.165648	0.04167	16.504	16.465	16.543	18.30104	B	m15_data3/M15-3_20201021_035832_Oct0lefz_kait_B_c.fit
59143.166551	0.04167	16.199	16.176	16.222	17.95822	V	m15_data3/M15-3_20201021_035950_Oct0lego_kait_V_c.fit
59143.172859	0.04167	16.465	16.423	16.507	18.13022	B	m15_data3/M15-3_20201021_040855_Oct0lekt_kait_B_c.fit
59143.17375	0.04167	16.178	16.155	16.201	17.8802	V	m15_data3/M15-3_20201021_041012_Oct0lelj_kait_V_c.fit
59143.180093	0.04167	16.418	16.38	16.456	18.17274	B	m15_data3/M15-3_20201021_041920_Oct0lepn_kait_B_c.fit
59143.180984	0.04167	16.1	16.077	16.123	18.13263	V	m15_data3/M15-3_20201021_042037_Oct0leqe_kait_V_c.fit
59143.207778	0.04167	16.104	16.074	16.134	18.41881	B	m15_data3/M15-3_20201021_045912_Oct0lfhz_kait_B_c.fit
59143.208681	0.04167	15.873	15.855	15.891	18.50002	V	m15_data3/M15-3_20201021_050030_Oct0lfio_kait_V_c.fit
59143.214907	0.04167	16.081	16.056	16.106	18.30612	B	m15_data3/M15-3_20201021_050928_Oct0lfms_kait_B_c.fit
59143.21581	0.04167	15.796	15.78	15.812	18.48825	V	m15_data3/M15-3_20201021_051046_Oct0lfnh_kait_V_c.fit
59143.222072	0.04167	16.081	16.05	16.112	18.08362	B	m15_data3/M15-3_20201021_051947_Oct0lfrm_kait_B_c.fit
