;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59140.128495	0.04167	16.064	15.981	16.147	18.17677	B	m15_data1/M15-1_20201018_030502_Oct0idgv_kait_B_c.fit
59140.129387	0.04167	15.472	15.435	15.509	18.24793	V	m15_data1/M15-1_20201018_030619_Oct0idhw_kait_V_c.fit
59140.135718	0.04167	16.085	16.007	16.163	18.12102	B	m15_data1/M15-1_20201018_031526_Oct0idmb_kait_B_c.fit
59140.13662	0.04167	15.552	15.509	15.595	18.20794	V	m15_data1/M15-1_20201018_031644_Oct0idmr_kait_V_c.fit
59140.142905	0.04167	16.432	16.28	16.584	17.73776	B	m15_data1/M15-1_20201018_032547_Oct0idqw_kait_B_c.fit
59140.143773	0.04167	15.638	15.554	15.722	17.56914	V	m15_data1/M15-1_20201018_032702_Oct0idrl_kait_V_c.fit
59140.177986	0.04167	16.284	16.197	16.371	18.22138	B	m15_data1/M15-1_20201018_041618_Oct0ient_kait_B_c.fit
59140.178877	0.04167	15.972	15.832	16.112	17.46687	V	m15_data1/M15-1_20201018_041735_Oct0ieot_kait_V_c.fit
59140.185174	0.04167	16.134	16.045	16.223	18.13091	B	m15_data1/M15-1_20201018_042639_Oct0iesy_kait_B_c.fit
59140.186076	0.04167	15.557	15.5	15.614	18.04449	V	m15_data1/M15-1_20201018_042757_Oct0ieto_kait_V_c.fit
59140.192384	0.04167	16.377	16.257	16.497	18.03488	B	m15_data1/M15-1_20201018_043702_Oct0iext_kait_B_c.fit
59140.193275	0.04167	15.706	15.648	15.764	18.11576	V	m15_data1/M15-1_20201018_043819_Oct0ieyi_kait_V_c.fit
59140.207627	0.04167	16.351	16.262	16.44	18.17721	B	m15_data1/M15-1_20201018_045859_Oct0ifhs_kait_B_c.fit
59140.20853	0.04167	15.697	15.647	15.747	18.09775	V	m15_data1/M15-1_20201018_050017_Oct0ifim_kait_V_c.fit
59140.21485	0.04167	16.376	16.256	16.496	17.99161	B	m15_data1/M15-1_20201018_050923_Oct0ifmr_kait_B_c.fit
59140.215764	0.04167	15.855	15.728	15.982	17.71377	V	m15_data1/M15-1_20201018_051042_Oct0ifnh_kait_V_c.fit
59140.222037	0.04167	16.342	16.244	16.44	17.89862	B	m15_data1/M15-1_20201018_051944_Oct0ifrl_kait_B_c.fit
59140.222905	0.04167	15.864	15.786	15.942	17.90995	V	m15_data1/M15-1_20201018_052059_Oct0ifsb_kait_V_c.fit
59140.2361	0.04167	16.45	16.313	16.587	17.81433	B	m15_data1/M15-1_20201018_053959_Oct0igao_kait_B_c.fit
59140.236991	0.04167	15.669	15.618	15.72	18.10207	V	m15_data1/M15-1_20201018_054116_Oct0igbk_kait_V_c.fit
59140.243368	0.04167	16.296	16.204	16.388	18.05263	B	m15_data1/M15-1_20201018_055027_Oct0igfq_kait_B_c.fit
59140.244259	0.04167	15.99	15.899	16.081	17.97809	V	m15_data1/M15-1_20201018_055144_Oct0iggf_kait_V_c.fit
59140.250544	0.04167	16.483	16.38	16.586	18.04626	B	m15_data1/M15-1_20201018_060047_Oct0igkk_kait_B_c.fit
59140.251435	0.04167	15.997	15.911	16.083	17.99332	V	m15_data1/M15-1_20201018_060204_Oct0igkz_kait_V_c.fit
59140.271875	0.04167	17.317	17.026	17.608	17.81546	B	m15_data1/M15-1_20201018_063130_Oct0igyo_kait_B_c.fit
59141.105509	0.04167	16.154	16.076	16.232	18.18317	V	m15_data1/M15-1_20201019_023156_Oct0jcrz_kait_V_c.fit
59141.111829	0.04167	16.876	16.743	17.009	18.15265	B	m15_data1/M15-1_20201019_024102_Oct0jcwf_kait_B_c.fit
59141.11272	0.04167	16.142	16.07	16.214	18.18649	V	m15_data1/M15-1_20201019_024219_Oct0jcwu_kait_V_c.fit
59141.119016	0.04167	16.518	16.42	16.616	18.17929	B	m15_data1/M15-1_20201019_025123_Oct0jdaz_kait_B_c.fit
59141.119919	0.04167	15.831	15.781	15.881	18.22601	V	m15_data1/M15-1_20201019_025241_Oct0jdbo_kait_V_c.fit
59141.133102	0.04167	16.217	16.143	16.291	18.21371	B	m15_data1/M15-1_20201019_031140_Oct0jdkd_kait_B_c.fit
59141.13397	0.04167	15.784	15.701	15.867	17.88419	V	m15_data1/M15-1_20201019_031255_Oct0jdky_kait_V_c.fit
59141.140301	0.04167	15.977	15.904	16.05	18.23259	B	m15_data1/M15-1_20201019_032202_Oct0jdpd_kait_B_c.fit
59141.141204	0.04167	15.591	15.512	15.67	17.83054	V	m15_data1/M15-1_20201019_032320_Oct0jdps_kait_V_c.fit
59141.147477	0.04167	15.777	15.723	15.831	18.16001	B	m15_data1/M15-1_20201019_033222_Oct0jdtx_kait_B_c.fit
59141.148345	0.04167	15.364	15.284	15.444	17.6227	V	m15_data1/M15-1_20201019_033337_Oct0jdum_kait_V_c.fit
59141.162558	0.04167	15.486	15.432	15.54	18.14166	B	m15_data1/M15-1_20201019_035405_Oct0jedu_kait_B_c.fit
59141.163461	0.04167	15.234	15.185	15.283	17.92344	V	m15_data1/M15-1_20201019_035523_Oct0jeen_kait_V_c.fit
59141.169745	0.04167	15.459	15.402	15.516	17.8634	B	m15_data1/M15-1_20201019_040426_Oct0jeis_kait_B_c.fit
59141.170613	0.04167	15.114	15.081	15.147	18.18523	V	m15_data1/M15-1_20201019_040541_Oct0jejh_kait_V_c.fit
59141.176956	0.04167	15.547	15.43	15.664	17.50373	B	m15_data1/M15-1_20201019_041449_Oct0jenm_kait_B_c.fit
59141.177847	0.04167	15.155	15.112	15.198	17.92414	V	m15_data1/M15-1_20201019_041606_Oct0jeob_kait_V_c.fit
59141.191042	0.04167	15.192	15.121	15.263	17.33806	B	m15_data1/M15-1_20201019_043506_Oct0jewp_kait_B_c.fit
59141.192014	0.04167	15.189	15.148	15.23	17.87583	V	m15_data1/M15-1_20201019_043630_Oct0jexl_kait_V_c.fit
