;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59140.268275	0.04167	16.271	16.242	16.3	18.06696	B	m15_data3/M15-3_20201018_062619_Oct0igwf_kait_B_c.fit
59140.269178	0.04167	15.954	15.931	15.977	18.15842	V	m15_data3/M15-3_20201018_062737_Oct0igwu_kait_V_c.fit
59140.275463	0.04167	16.276	16.239	16.313	18.15579	B	m15_data3/M15-3_20201018_063640_Oct0ihay_kait_B_c.fit
59140.276354	0.04167	15.95	15.928	15.972	18.10337	V	m15_data3/M15-3_20201018_063757_Oct0ihbo_kait_V_c.fit
59140.282731	0.04167	16.309	16.271	16.347	18.04289	B	m15_data3/M15-3_20201018_064708_Oct0ihfu_kait_B_c.fit
59140.283623	0.04167	16.039	16.014	16.064	18.31073	V	m15_data3/M15-3_20201018_064825_Oct0ihgj_kait_V_c.fit
59141.108206	0.04167	15.989	15.964	16.014	18.51413	B	m15_data3/M15-3_20201019_023549_Oct0jctu_kait_B_c.fit
59141.109097	0.04167	15.783	15.765	15.801	18.61893	V	m15_data3/M15-3_20201019_023706_Oct0jcuk_kait_V_c.fit
59141.115428	0.04167	15.885	15.86	15.91	18.5723	B	m15_data3/M15-3_20201019_024613_Oct0jcyp_kait_B_c.fit
59141.116331	0.04167	15.7	15.685	15.715	18.69716	V	m15_data3/M15-3_20201019_024731_Oct0jcze_kait_V_c.fit
59141.122639	0.04167	15.769	15.748	15.79	18.65344	B	m15_data3/M15-3_20201019_025636_Oct0jddk_kait_B_c.fit
59141.123519	0.04167	15.629	15.616	15.642	18.66011	V	m15_data3/M15-3_20201019_025752_Oct0jddz_kait_V_c.fit
59141.136678	0.04167	15.722	15.702	15.742	18.4187	B	m15_data3/M15-3_20201019_031649_Oct0jdms_kait_B_c.fit
59141.137569	0.04167	15.599	15.585	15.613	18.56843	V	m15_data3/M15-3_20201019_031806_Oct0jdni_kait_V_c.fit
59141.143889	0.04167	15.721	15.699	15.743	18.5834	B	m15_data3/M15-3_20201019_032712_Oct0jdrn_kait_B_c.fit
59141.14478	0.04167	15.579	15.557	15.601	17.9517	V	m15_data3/M15-3_20201019_032829_Oct0jdsd_kait_V_c.fit
59141.151019	0.04167	15.732	15.711	15.753	18.4826	B	m15_data3/M15-3_20201019_033728_Oct0jdwg_kait_B_c.fit
59141.15191	0.04167	15.584	15.565	15.603	18.26772	V	m15_data3/M15-3_20201019_033845_Oct0jdwv_kait_V_c.fit
59141.166157	0.04167	15.676	15.657	15.695	18.57006	B	m15_data3/M15-3_20201019_035916_Oct0jegi_kait_B_c.fit
59141.16706	0.04167	15.518	15.503	15.533	18.42916	V	m15_data3/M15-3_20201019_040034_Oct0jegx_kait_V_c.fit
59141.173368	0.04167	15.68	15.656	15.704	17.89993	B	m15_data3/M15-3_20201019_040939_Oct0jelc_kait_B_c.fit
59141.174259	0.04167	15.544	15.523	15.565	17.90698	V	m15_data3/M15-3_20201019_041056_Oct0jels_kait_V_c.fit
59141.180579	0.04167	15.703	15.685	15.721	18.46064	B	m15_data3/M15-3_20201019_042002_Oct0jepx_kait_B_c.fit
59141.181481	0.04167	15.548	15.532	15.564	18.25881	V	m15_data3/M15-3_20201019_042120_Oct0jeqm_kait_V_c.fit
59141.194676	0.04167	15.737	15.716	15.758	18.45225	B	m15_data3/M15-3_20201019_044020_Oct0jezh_kait_B_c.fit
59141.195579	0.04167	15.595	15.578	15.612	18.24505	V	m15_data3/M15-3_20201019_044138_Oct0jezw_kait_V_c.fit
59141.20184	0.04167	15.775	15.75	15.8	18.47426	B	m15_data3/M15-3_20201019_045039_Oct0jfea_kait_B_c.fit
59141.202731	0.04167	15.61	15.594	15.626	18.39982	V	m15_data3/M15-3_20201019_045156_Oct0jfeq_kait_V_c.fit
59141.209051	0.04167	15.833	15.812	15.854	18.34357	B	m15_data3/M15-3_20201019_050102_Oct0jfiv_kait_B_c.fit
59141.209942	0.04167	15.64	15.622	15.658	18.52063	V	m15_data3/M15-3_20201019_050219_Oct0jfjk_kait_V_c.fit
59141.223218	0.04167	15.855	15.831	15.879	18.28699	B	m15_data3/M15-3_20201019_052126_Oct0jfsg_kait_B_c.fit
59141.224086	0.04167	15.703	15.683	15.723	18.10041	V	m15_data3/M15-3_20201019_052241_Oct0jfsv_kait_V_c.fit
59141.23037	0.04167	15.922	15.89	15.954	18.08982	B	m15_data3/M15-3_20201019_053144_Oct0jfwz_kait_B_c.fit
59141.231262	0.04167	15.705	15.683	15.727	17.89906	V	m15_data3/M15-3_20201019_053301_Oct0jfxo_kait_V_c.fit
59141.237581	0.04167	16.006	15.978	16.034	18.18152	B	m15_data3/M15-3_20201019_054207_Oct0jgbu_kait_B_c.fit
59141.238484	0.04167	15.729	15.711	15.747	18.05594	V	m15_data3/M15-3_20201019_054325_Oct0jgcj_kait_V_c.fit
59142.117465	0.04167	16.309	16.276	16.342	18.5806	B	m15_data3/M15-3_20201020_024909_Oct0kczy_kait_B_c.fit
59142.118368	0.04167	16.032	16.012	16.052	18.16995	V	m15_data3/M15-3_20201020_025027_Oct0kdao_kait_V_c.fit
59142.124676	0.04167	16.217	16.189	16.245	18.19845	B	m15_data3/M15-3_20201020_025932_Oct0kdet_kait_B_c.fit
59142.125544	0.04167	15.957	15.937	15.977	18.36013	V	m15_data3/M15-3_20201020_030047_Oct0kdfi_kait_V_c.fit
59142.131921	0.04167	16.13	16.104	16.156	18.52624	B	m15_data3/M15-3_20201020_030958_Oct0kdjn_kait_B_c.fit
59142.132812	0.04167	15.881	15.861	15.901	17.93637	V	m15_data3/M15-3_20201020_031115_Oct0kdkd_kait_V_c.fit
59142.156806	0.04167	15.722	15.7	15.744	18.56699	B	m15_data3/M15-3_20201020_034548_Oct0keac_kait_B_c.fit
59142.157697	0.04167	15.58	15.563	15.597	18.21396	V	m15_data3/M15-3_20201020_034705_Oct0kear_kait_V_c.fit
59142.164005	0.04167	15.693	15.674	15.712	18.36885	B	m15_data3/M15-3_20201020_035610_Oct0keew_kait_B_c.fit
59142.164896	0.04167	15.579	15.564	15.594	18.54869	V	m15_data3/M15-3_20201020_035727_Oct0kefm_kait_V_c.fit
59142.171227	0.04167	15.778	15.751	15.805	17.59955	B	m15_data3/M15-3_20201020_040634_Oct0kejr_kait_B_c.fit
59142.172118	0.04167	15.545	15.526	15.564	18.02793	V	m15_data3/M15-3_20201020_040751_Oct0kekh_kait_V_c.fit
59142.185405	0.04167	15.697	15.677	15.717	18.53004	B	m15_data3/M15-3_20201020_042659_Oct0ketc_kait_B_c.fit
59142.186308	0.04167	15.552	15.534	15.57	18.11162	V	m15_data3/M15-3_20201020_042817_Oct0kets_kait_V_c.fit
59142.192627	0.04167	15.683	15.658	15.708	18.25489	B	m15_data3/M15-3_20201020_043723_Oct0kexx_kait_B_c.fit
59142.19353	0.04167	15.542	15.52	15.564	17.87676	V	m15_data3/M15-3_20201020_043841_Oct0keyn_kait_V_c.fit
59142.199861	0.04167	15.68	15.655	15.705	18.54823	B	m15_data3/M15-3_20201020_044748_Oct0kfcs_kait_B_c.fit
59142.200764	0.04167	15.501	15.485	15.517	18.34476	V	m15_data3/M15-3_20201020_044906_Oct0kfdh_kait_V_c.fit
59142.225405	0.04167	15.771	15.748	15.794	18.31171	B	m15_data3/M15-3_20201020_052435_Oct0kftr_kait_B_c.fit
59142.226296	0.04167	15.599	15.578	15.62	18.24168	V	m15_data3/M15-3_20201020_052552_Oct0kfuh_kait_V_c.fit
59142.232627	0.04167	15.799	15.775	15.823	18.35527	B	m15_data3/M15-3_20201020_053459_Oct0kfym_kait_B_c.fit
59142.233519	0.04167	15.621	15.604	15.638	18.13656	V	m15_data3/M15-3_20201020_053616_Oct0kfzc_kait_V_c.fit
59142.239838	0.04167	15.834	15.809	15.859	18.33215	B	m15_data3/M15-3_20201020_054522_Oct0kgdg_kait_B_c.fit
59142.240752	0.04167	15.665	15.646	15.684	18.04553	V	m15_data3/M15-3_20201020_054641_Oct0kgdx_kait_V_c.fit
59142.255428	0.04167	15.86	15.834	15.886	18.17999	B	m15_data3/M15-3_20201020_060749_Oct0kgnr_kait_B_c.fit
59142.256331	0.04167	15.693	15.675	15.711	18.31327	V	m15_data3/M15-3_20201020_060907_Oct0kgog_kait_V_c.fit
59142.262662	0.04167	15.947	15.921	15.973	18.28199	B	m15_data3/M15-3_20201020_061814_Oct0kgsl_kait_B_c.fit
59142.263565	0.04167	15.714	15.695	15.733	18.3045	V	m15_data3/M15-3_20201020_061932_Oct0kgtb_kait_V_c.fit
59142.269873	0.04167	16.0	15.975	16.025	18.05462	B	m15_data3/M15-3_20201020_062837_Oct0kgxg_kait_B_c.fit
59142.270752	0.04167	15.81	15.789	15.831	17.80286	V	m15_data3/M15-3_20201020_062953_Oct0kgxv_kait_V_c.fit
59143.1225	0.04167	16.09	16.052	16.128	18.31789	B	m15_data3/M15-3_20201021_025624_Oct0lddh_kait_B_c.fit
59143.123403	0.04167	16.088	16.069	16.107	18.66825	V	m15_data3/M15-3_20201021_025742_Oct0lddx_kait_V_c.fit
59143.129653	0.04167	16.025	15.993	16.057	18.20596	B	m15_data3/M15-3_20201021_030642_Oct0ldib_kait_B_c.fit
59143.130544	0.04167	16.111	16.09	16.132	18.63693	V	m15_data3/M15-3_20201021_030759_Oct0ldiq_kait_V_c.fit
59143.136887	0.04167	15.955	15.916	15.994	17.93428	B	m15_data3/M15-3_20201021_031707_Oct0ldmw_kait_B_c.fit
59143.137778	0.04167	16.069	16.052	16.086	18.66129	V	m15_data3/M15-3_20201021_031824_Oct0ldnl_kait_V_c.fit
59143.165648	0.04167	16.065	16.036	16.094	18.21128	B	m15_data3/M15-3_20201021_035832_Oct0lefz_kait_B_c.fit
59143.166551	0.04167	15.844	15.822	15.866	18.07087	V	m15_data3/M15-3_20201021_035950_Oct0lego_kait_V_c.fit
59143.172859	0.04167	15.902	15.876	15.928	18.17728	B	m15_data3/M15-3_20201021_040855_Oct0lekt_kait_B_c.fit
59143.17375	0.04167	15.746	15.724	15.768	17.88217	V	m15_data3/M15-3_20201021_041012_Oct0lelj_kait_V_c.fit
59143.180093	0.04167	15.814	15.79	15.838	18.31101	B	m15_data3/M15-3_20201021_041920_Oct0lepn_kait_B_c.fit
59143.180984	0.04167	15.667	15.648	15.686	18.27994	V	m15_data3/M15-3_20201021_042037_Oct0leqe_kait_V_c.fit
59143.207778	0.04167	15.672	15.646	15.698	18.46586	B	m15_data3/M15-3_20201021_045912_Oct0lfhz_kait_B_c.fit
59143.208681	0.04167	15.551	15.536	15.566	18.57196	V	m15_data3/M15-3_20201021_050030_Oct0lfio_kait_V_c.fit
59143.214907	0.04167	15.688	15.668	15.708	18.41533	B	m15_data3/M15-3_20201021_050928_Oct0lfms_kait_B_c.fit
59143.21581	0.04167	15.538	15.521	15.555	18.63048	V	m15_data3/M15-3_20201021_051046_Oct0lfnh_kait_V_c.fit
59143.222072	0.04167	15.671	15.648	15.694	18.06917	B	m15_data3/M15-3_20201021_051947_Oct0lfrm_kait_B_c.fit
59143.223021	0.04167	15.515	15.501	15.529	18.40013	V	m15_data3/M15-3_20201021_052109_Oct0lfsb_kait_V_c.fit
59143.241343	0.04167	15.662	15.637	15.687	17.81963	B	m15_data3/M15-3_20201021_054732_Oct0lgeh_kait_B_c.fit
59143.242234	0.04167	15.531	15.514	15.548	18.33264	V	m15_data3/M15-3_20201021_054849_Oct0lgew_kait_V_c.fit
59143.248553	0.04167	15.706	15.681	15.731	17.98815	B	m15_data3/M15-3_20201021_055755_Oct0lgjb_kait_B_c.fit
59143.249456	0.04167	15.532	15.516	15.548	18.05141	V	m15_data3/M15-3_20201021_055913_Oct0lgjr_kait_V_c.fit
59143.255752	0.04167	15.601	15.567	15.635	17.45006	B	m15_data3/M15-3_20201021_060817_Oct0lgnw_kait_B_c.fit
59143.256701	0.04167	15.57	15.551	15.589	17.95339	V	m15_data3/M15-3_20201021_060939_Oct0lgol_kait_V_c.fit
59144.106065	0.04167	16.325	16.286	16.364	17.66324	B	m15_data3/M15-3_20201022_023244_Oct0mcsj_kait_B_c.fit
59144.106956	0.04167	16.087	16.068	16.106	18.43669	V	m15_data3/M15-3_20201022_023401_Oct0mcsz_kait_V_c.fit
59144.113264	0.04167	16.366	16.334	16.398	18.24293	B	m15_data3/M15-3_20201022_024306_Oct0mcxe_kait_B_c.fit
59144.114167	0.04167	16.09	16.069	16.111	18.59186	V	m15_data3/M15-3_20201022_024424_Oct0mcxt_kait_V_c.fit
59144.120451	0.04167	16.431	16.398	16.464	18.31194	B	m15_data3/M15-3_20201022_025327_Oct0mdby_kait_B_c.fit
59144.1214	0.04167	16.097	16.078	16.116	18.48758	V	m15_data3/M15-3_20201022_025449_Oct0mdcn_kait_V_c.fit
59144.144155	0.04167	16.375	16.339	16.411	18.55895	B	m15_data3/M15-3_20201022_032735_Oct0mdrr_kait_B_c.fit
59144.145058	0.04167	16.094	16.074	16.114	18.69897	V	m15_data3/M15-3_20201022_032853_Oct0mdsh_kait_V_c.fit
59144.151377	0.04167	16.401	16.372	16.43	18.48781	B	m15_data3/M15-3_20201022_033759_Oct0mdwm_kait_B_c.fit
59144.15228	0.04167	16.083	16.062	16.104	18.63952	V	m15_data3/M15-3_20201022_033917_Oct0mdxc_kait_V_c.fit
59144.158681	0.04167	16.391	16.362	16.42	18.46741	B	m15_data3/M15-3_20201022_034830_Oct0mebi_kait_B_c.fit
59144.159583	0.04167	16.072	16.053	16.091	18.39497	V	m15_data3/M15-3_20201022_034948_Oct0meby_kait_V_c.fit
59144.173773	0.04167	16.3	16.269	16.331	18.30873	B	m15_data3/M15-3_20201022_041014_Oct0melj_kait_B_c.fit
59144.174664	0.04167	16.034	16.011	16.057	18.48131	V	m15_data3/M15-3_20201022_041131_Oct0melz_kait_V_c.fit
59144.18103	0.04167	16.22	16.193	16.247	18.49246	B	m15_data3/M15-3_20201022_042041_Oct0meqe_kait_B_c.fit
59144.181921	0.04167	15.968	15.948	15.988	18.37931	V	m15_data3/M15-3_20201022_042158_Oct0mequ_kait_V_c.fit
59144.188206	0.04167	16.089	16.063	16.115	18.34931	B	m15_data3/M15-3_20201022_043101_Oct0meuz_kait_B_c.fit
59144.189097	0.04167	15.873	15.853	15.893	18.20411	V	m15_data3/M15-3_20201022_043218_Oct0mevo_kait_V_c.fit
59144.202373	0.04167	15.908	15.887	15.929	18.45333	B	m15_data3/M15-3_20201022_045125_Oct0mfej_kait_B_c.fit
59144.203275	0.04167	15.716	15.698	15.734	18.48657	V	m15_data3/M15-3_20201022_045243_Oct0mfez_kait_V_c.fit
59144.209595	0.04167	15.768	15.745	15.791	18.4242	B	m15_data3/M15-3_20201022_050149_Oct0mfje_kait_B_c.fit
59144.210463	0.04167	15.624	15.608	15.64	18.60056	V	m15_data3/M15-3_20201022_050304_Oct0mfju_kait_V_c.fit
59144.216782	0.04167	15.688	15.666	15.71	18.34707	B	m15_data3/M15-3_20201022_051210_Oct0mfny_kait_B_c.fit
59144.217685	0.04167	15.545	15.529	15.561	18.20747	V	m15_data3/M15-3_20201022_051328_Oct0mfoo_kait_V_c.fit
59144.230856	0.04167	15.733	15.709	15.757	18.10512	B	m15_data3/M15-3_20201022_053226_Oct0mfxh_kait_B_c.fit
59144.231748	0.04167	15.548	15.533	15.563	18.39857	V	m15_data3/M15-3_20201022_053343_Oct0mfxx_kait_V_c.fit
59144.238044	0.04167	15.673	15.649	15.697	18.05897	B	m15_data3/M15-3_20201022_054247_Oct0mgcc_kait_B_c.fit
59144.23897	0.04167	15.539	15.524	15.554	18.22699	V	m15_data3/M15-3_20201022_054407_Oct0mgcs_kait_V_c.fit
59144.245289	0.04167	15.704	15.676	15.732	18.33012	B	m15_data3/M15-3_20201022_055313_Oct0mggx_kait_B_c.fit
59144.246227	0.04167	15.533	15.519	15.547	18.37558	V	m15_data3/M15-3_20201022_055434_Oct0mghm_kait_V_c.fit
59145.102083	0.04167	16.302	16.261	16.343	18.09542	B	m15_data3/M15-3_20201023_022700_Oct0ncps_kait_B_c.fit
59145.102986	0.04167	15.99	15.966	16.014	17.93941	V	m15_data3/M15-3_20201023_022818_Oct0ncqi_kait_V_c.fit
59145.109306	0.04167	16.336	16.299	16.373	17.93175	B	m15_data3/M15-3_20201023_023724_Oct0ncun_kait_B_c.fit
59145.110208	0.04167	16.026	16.002	16.05	18.12352	V	m15_data3/M15-3_20201023_023842_Oct0ncvd_kait_V_c.fit
59145.116562	0.04167	16.37	16.325	16.415	17.83122	B	m15_data3/M15-3_20201023_024751_Oct0nczi_kait_B_c.fit
59145.117465	0.04167	16.059	16.039	16.079	18.24348	V	m15_data3/M15-3_20201023_024909_Oct0nczy_kait_V_c.fit
59145.174769	0.04167	16.379	16.339	16.419	17.78947	B	m15_data3/M15-3_20201023_041140_Oct0nema_kait_B_c.fit
59145.17566	0.04167	16.112	16.09	16.134	17.90871	V	m15_data3/M15-3_20201023_041257_Oct0nemq_kait_V_c.fit
59145.181933	0.04167	16.373	16.329	16.417	17.66301	B	m15_data3/M15-3_20201023_042159_Oct0nequ_kait_B_c.fit
59145.182824	0.04167	16.084	16.05	16.118	17.61358	V	m15_data3/M15-3_20201023_042316_Oct0nerk_kait_V_c.fit
59145.189144	0.04167	16.302	16.265	16.339	17.78945	B	m15_data3/M15-3_20201023_043222_Oct0nevp_kait_B_c.fit
59145.190035	0.04167	16.077	16.052	16.102	17.94026	V	m15_data3/M15-3_20201023_043339_Oct0newe_kait_V_c.fit
59145.203206	0.04167	16.292	16.251	16.333	17.73633	B	m15_data3/M15-3_20201023_045237_Oct0nfex_kait_B_c.fit
59145.204109	0.04167	16.056	16.028	16.084	17.5195	V	m15_data3/M15-3_20201023_045355_Oct0nffn_kait_V_c.fit
59145.210359	0.04167	16.239	16.198	16.28	17.73533	B	m15_data3/M15-3_20201023_050255_Oct0nfjs_kait_B_c.fit
59145.21125	0.04167	15.954	15.927	15.981	17.85651	V	m15_data3/M15-3_20201023_050412_Oct0nfkh_kait_V_c.fit
59145.217581	0.04167	16.123	16.083	16.163	17.50342	B	m15_data3/M15-3_20201023_051319_Oct0nfom_kait_B_c.fit
59145.21853	0.04167	15.858	15.832	15.884	17.67408	V	m15_data3/M15-3_20201023_051441_Oct0nfpc_kait_V_c.fit
59145.242488	0.04167	15.902	15.855	15.949	15.87482	B	m15_data3/M15-3_20201023_054911_Oct0ngfb_kait_B_c.fit
59145.243391	0.04167	15.633	15.605	15.661	16.29965	V	m15_data3/M15-3_20201023_055029_Oct0ngfq_kait_V_c.fit
59145.249664	0.04167	15.712	15.675	15.749	16.8259	B	m15_data3/M15-3_20201023_055931_Oct0ngjv_kait_B_c.fit
59145.250567	0.04167	15.589	15.564	15.614	16.94596	V	m15_data3/M15-3_20201023_060049_Oct0ngkk_kait_V_c.fit
59145.256898	0.04167	15.705	15.673	15.737	17.06301	B	m15_data3/M15-3_20201023_060956_Oct0ngop_kait_B_c.fit
59145.257789	0.04167	15.604	15.584	15.624	17.02503	V	m15_data3/M15-3_20201023_061113_Oct0ngpf_kait_V_c.fit
59146.154387	0.04167	16.381	16.332	16.43	17.65954	B	m15_data3/M15-3_20201024_034219_Oct0odym_kait_B_c.fit
59146.155278	0.04167	16.084	16.056	16.112	17.74039	V	m15_data3/M15-3_20201024_034336_Oct0odzc_kait_V_c.fit
59146.161609	0.04167	16.472	16.423	16.521	17.63363	B	m15_data3/M15-3_20201024_035243_Oct0oedh_kait_B_c.fit
59146.162512	0.04167	16.123	16.09	16.156	17.69601	V	m15_data3/M15-3_20201024_035401_Oct0oedw_kait_V_c.fit
59146.191204	0.04167	16.42	16.378	16.462	18.08508	B	m15_data3/M15-3_20201024_043520_Oct0oewz_kait_B_c.fit
59146.192106	0.04167	16.1	16.075	16.125	18.3324	V	m15_data3/M15-3_20201024_043638_Oct0oexo_kait_V_c.fit
59146.198426	0.04167	16.427	16.394	16.46	18.18042	B	m15_data3/M15-3_20201024_044544_Oct0ofbt_kait_B_c.fit
59146.199329	0.04167	16.076	16.051	16.101	18.26715	V	m15_data3/M15-3_20201024_044702_Oct0ofcj_kait_V_c.fit
59146.205625	0.04167	16.379	16.338	16.42	17.8755	B	m15_data3/M15-3_20201024_045606_Oct0ofgn_kait_B_c.fit
59146.206528	0.04167	16.092	16.068	16.116	18.24289	V	m15_data3/M15-3_20201024_045724_Oct0ofhd_kait_V_c.fit
59146.221169	0.04167	16.38	16.332	16.428	17.82646	B	m15_data3/M15-3_20201024_051829_Oct0ofqw_kait_B_c.fit
59146.222072	0.04167	16.032	16.006	16.058	17.90206	V	m15_data3/M15-3_20201024_051947_Oct0ofrm_kait_V_c.fit
59146.22838	0.04167	16.311	16.267	16.355	17.95919	B	m15_data3/M15-3_20201024_052852_Oct0ofvr_kait_B_c.fit
59146.229271	0.04167	16.036	16.008	16.064	18.17645	V	m15_data3/M15-3_20201024_053009_Oct0ofwg_kait_V_c.fit
59146.235579	0.04167	16.266	16.222	16.31	17.65209	B	m15_data3/M15-3_20201024_053914_Oct0ogal_kait_B_c.fit
59146.236528	0.04167	15.997	15.972	16.022	17.9064	V	m15_data3/M15-3_20201024_054036_Oct0ogbb_kait_V_c.fit
59146.249815	0.04167	16.086	16.049	16.123	17.85576	B	m15_data3/M15-3_20201024_055944_Oct0ogjx_kait_B_c.fit
59146.250718	0.04167	15.858	15.832	15.884	17.95981	V	m15_data3/M15-3_20201024_060102_Oct0ogkn_kait_V_c.fit
59146.257025	0.04167	15.964	15.929	15.999	17.88099	B	m15_data3/M15-3_20201024_061007_Oct0ogos_kait_B_c.fit
59146.257928	0.04167	15.769	15.745	15.793	17.92065	V	m15_data3/M15-3_20201024_061125_Oct0ogph_kait_V_c.fit
59146.264225	0.04167	15.89	15.854	15.926	17.83182	B	m15_data3/M15-3_20201024_062029_Oct0ogtm_kait_B_c.fit
59152.168032	0.04167	15.68	15.651	15.709	17.63449	B	m15_data3/M15-3_20201030_040158_Oct0ueho_kait_B_c.fit
59152.168935	0.04167	15.517	15.496	15.538	17.81168	V	m15_data3/M15-3_20201030_040316_Oct0ueid_kait_V_c.fit
59152.17515	0.04167	15.69	15.658	15.722	17.68049	B	m15_data3/M15-3_20201030_041213_Oct0uemh_kait_B_c.fit
59152.176053	0.04167	15.567	15.552	15.582	18.13205	V	m15_data3/M15-3_20201030_041331_Oct0uemw_kait_V_c.fit
59152.182431	0.04167	15.747	15.714	15.78	17.77106	B	m15_data3/M15-3_20201030_042242_Oct0uerd_kait_B_c.fit
59152.183322	0.04167	15.595	15.572	15.618	17.86322	V	m15_data3/M15-3_20201030_042359_Oct0uers_kait_V_c.fit
59153.109942	0.04167	16.17	16.112	16.228	17.80825	B	m15_data3/M15-3_20201031_023819_Oct0vcuy_kait_B_c.fit
59153.110845	0.04167	15.973	15.945	16.001	17.84606	V	m15_data3/M15-3_20201031_023937_Oct0vcvo_kait_V_c.fit
59153.117153	0.04167	16.108	16.072	16.144	17.83068	B	m15_data3/M15-3_20201031_024842_Oct0vczt_kait_B_c.fit
59153.118056	0.04167	15.886	15.856	15.916	17.73049	V	m15_data3/M15-3_20201031_025000_Oct0vdai_kait_V_c.fit
59153.124352	0.04167	15.999	15.96	16.038	17.68748	B	m15_data3/M15-3_20201031_025904_Oct0vden_kait_B_c.fit
59153.125312	0.04167	15.782	15.758	15.806	17.71333	V	m15_data3/M15-3_20201031_030027_Oct0vdfd_kait_V_c.fit
59153.137292	0.04167	15.754	15.725	15.783	17.73245	B	m15_data3/M15-3_20201031_031742_Oct0vdnd_kait_B_c.fit
59153.138194	0.04167	15.615	15.595	15.635	18.07447	V	m15_data3/M15-3_20201031_031900_Oct0vdns_kait_V_c.fit
59153.144468	0.04167	15.731	15.694	15.768	17.15024	B	m15_data3/M15-3_20201031_032802_Oct0vdrx_kait_B_c.fit
59153.145359	0.04167	15.564	15.545	15.583	18.13157	V	m15_data3/M15-3_20201031_032919_Oct0vdsm_kait_V_c.fit
59153.151725	0.04167	15.688	15.662	15.714	17.96966	B	m15_data3/M15-3_20201031_033829_Oct0vdws_kait_B_c.fit
59153.152627	0.04167	15.592	15.572	15.612	18.27752	V	m15_data3/M15-3_20201031_033947_Oct0vdxi_kait_V_c.fit
