;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59340.388171	0.04167	15.338	15.319	15.357	17.40756	I	m3/M3-2_20210506_091858_May16jxw_kait_I_c.fit
59340.389896	0.04167	16.172	16.135	16.209	18.04911	B	m3/M3-2_20210506_092127_May16jza_kait_B_c.fit
59340.390799	0.04167	15.885	15.865	15.905	18.07935	V	m3/M3-2_20210506_092245_May16jzp_kait_V_c.fit
59340.391644	0.04167	15.643	15.626	15.66	18.05308	R	m3/M3-2_20210506_092358_May16kaf_kait_R_c.fit
59340.392546	0.04167	15.385	15.364	15.406	17.57329	I	m3/M3-2_20210506_092516_May16kat_kait_I_c.fit
59344.323438	0.04167	16.116	16.081	16.151	18.34523	B	m3/M3-2_20210510_074545_May1aigw_kait_B_c.fit
59344.324329	0.04167	15.834	15.812	15.856	18.47262	V	m3/M3-2_20210510_074702_May1aihl_kait_V_c.fit
59344.325185	0.04167	15.608	15.591	15.625	18.44865	R	m3/M3-2_20210510_074816_May1aiia_kait_R_c.fit
59344.326157	0.04167	15.354	15.329	15.379	17.87847	I	m3/M3-2_20210510_074940_May1aiip_kait_I_c.fit
59344.327882	0.04167	16.096	16.065	16.127	18.29736	B	m3/M3-2_20210510_075209_May1aijv_kait_B_c.fit
59344.328773	0.04167	15.828	15.809	15.847	18.3784	V	m3/M3-2_20210510_075326_May1aikk_kait_V_c.fit
59344.329595	0.04167	15.593	15.578	15.608	18.17768	R	m3/M3-2_20210510_075437_May1aikz_kait_R_c.fit
59344.330498	0.04167	15.347	15.325	15.369	17.77663	I	m3/M3-2_20210510_075555_May1ailn_kait_I_c.fit
59344.332222	0.04167	16.045	16.014	16.076	18.16875	B	m3/M3-2_20210510_075824_May1aims_kait_B_c.fit
59344.333113	0.04167	15.803	15.783	15.823	18.40782	V	m3/M3-2_20210510_075941_May1ainh_kait_V_c.fit
59344.33397	0.04167	15.565	15.55	15.58	18.33546	R	m3/M3-2_20210510_080055_May1ainw_kait_R_c.fit
59344.334861	0.04167	15.333	15.308	15.358	17.62391	I	m3/M3-2_20210510_080212_May1aiol_kait_I_c.fit
59346.314838	0.04167	16.005	15.973	16.037	18.07055	B	m3/M3-2_20210512_073322_May1cibe_kait_B_c.fit
59346.315729	0.04167	15.836	15.817	15.855	18.42111	V	m3/M3-2_20210512_073439_May1cibt_kait_V_c.fit
59346.316586	0.04167	15.584	15.569	15.599	18.36791	R	m3/M3-2_20210512_073553_May1cici_kait_R_c.fit
59346.3175	0.04167	15.343	15.319	15.367	17.81978	I	m3/M3-2_20210512_073712_May1cicx_kait_I_c.fit
59346.319225	0.04167	16.09	16.054	16.126	18.2354	B	m3/M3-2_20210512_073941_May1cieb_kait_B_c.fit
59346.320185	0.04167	15.795	15.776	15.814	18.36626	V	m3/M3-2_20210512_074104_May1cieq_kait_V_c.fit
59346.321042	0.04167	15.572	15.557	15.587	18.45829	R	m3/M3-2_20210512_074218_May1cifh_kait_R_c.fit
59346.321933	0.04167	15.332	15.309	15.355	17.52088	I	m3/M3-2_20210512_074335_May1cifv_kait_I_c.fit
59346.323657	0.04167	16.105	16.069	16.141	18.21253	B	m3/M3-2_20210512_074604_May1ciha_kait_B_c.fit
59346.324549	0.04167	15.806	15.787	15.825	18.40198	V	m3/M3-2_20210512_074721_May1cihp_kait_V_c.fit
59346.325405	0.04167	15.573	15.555	15.591	18.34576	R	m3/M3-2_20210512_074835_May1ciie_kait_R_c.fit
59346.326296	0.04167	15.28	15.256	15.304	17.92321	I	m3/M3-2_20210512_074952_May1ciit_kait_I_c.fit
