;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59305.488576	0.04167	13.082	13.064	13.1	16.94962	I	m3_data/M3-4_20210401_114333_Apr11mmp_kait_I_c.fit
59305.490301	0.04167	14.81	14.772	14.848	17.42006	B	m3_data/M3-4_20210401_114602_Apr11mnu_kait_B_c.fit
59305.491204	0.04167	14.146	14.12	14.172	17.5026	V	m3_data/M3-4_20210401_114720_Apr11moi_kait_V_c.fit
59305.492049	0.04167	13.654	13.636	13.672	17.36733	R	m3_data/M3-4_20210401_114833_Apr11moy_kait_R_c.fit
59305.492951	0.04167	13.107	13.089	13.125	16.80396	I	m3_data/M3-4_20210401_114951_Apr11mpm_kait_I_c.fit
59309.386366	0.04167	14.924	14.898	14.95	17.69154	B	m3_data/M3-4_20210405_091622_Apr15jwr_kait_B_c.fit
59309.387257	0.04167	14.221	14.201	14.241	17.62814	V	m3_data/M3-4_20210405_091739_Apr15jxg_kait_V_c.fit
59309.388102	0.04167	14.151	14.103	14.199	16.88806	R	m3_data/M3-4_20210405_091852_Apr15jxw_kait_R_c.fit
59309.389005	0.04167	13.566	13.512	13.62	16.74625	I	m3_data/M3-4_20210405_092010_Apr15jyk_kait_I_c.fit
59309.390729	0.04167	15.091	15.057	15.125	17.61058	B	m3_data/M3-4_20210405_092239_Apr15jzp_kait_B_c.fit
59309.39162	0.04167	14.829	14.737	14.921	16.73496	V	m3_data/M3-4_20210405_092356_Apr15kae_kait_V_c.fit
59309.392477	0.04167	14.001	13.956	14.046	17.33538	R	m3_data/M3-4_20210405_092510_Apr15kat_kait_R_c.fit
59309.39338	0.04167	13.427	13.384	13.47	16.80832	I	m3_data/M3-4_20210405_092628_Apr15kbi_kait_I_c.fit
59309.395104	0.04167	14.927	14.898	14.956	17.7779	B	m3_data/M3-4_20210405_092857_Apr15kcm_kait_B_c.fit
59309.395995	0.04167	14.237	14.217	14.257	17.60985	V	m3_data/M3-4_20210405_093014_Apr15kdb_kait_V_c.fit
59309.396852	0.04167	13.846	13.817	13.875	17.41555	R	m3_data/M3-4_20210405_093128_Apr15kdr_kait_R_c.fit
59309.39772	0.04167	13.38	13.336	13.424	16.81497	I	m3_data/M3-4_20210405_093243_Apr15kef_kait_I_c.fit
59310.383681	0.04167	15.693	15.583	15.803	17.51057	B	m3_data/M3-4_20210406_091230_Apr16jux_kait_B_c.fit
59310.384572	0.04167	14.744	14.663	14.825	17.30515	V	m3_data/M3-4_20210406_091347_Apr16jvm_kait_V_c.fit
59310.385428	0.04167	14.341	14.275	14.407	16.18811	R	m3_data/M3-4_20210406_091501_Apr16jwb_kait_R_c.fit
59310.386319	0.04167	13.615	13.565	13.665	16.20525	I	m3_data/M3-4_20210406_091618_Apr16jwq_kait_I_c.fit
59310.388044	0.04167	16.484	16.232	16.736	17.13635	B	m3_data/M3-4_20210406_091847_Apr16jxu_kait_B_c.fit
59310.38897	0.04167	15.148	15.024	15.272	16.49362	V	m3_data/M3-4_20210406_092007_Apr16jyj_kait_V_c.fit
59310.389826	0.04167	14.31	14.251	14.369	16.81191	R	m3_data/M3-4_20210406_092121_Apr16jyz_kait_R_c.fit
59310.390718	0.04167	13.531	13.484	13.578	16.12534	I	m3_data/M3-4_20210406_092238_Apr16jzo_kait_I_c.fit
59310.392419	0.04167	15.881	15.74	16.022	17.34205	B	m3_data/M3-4_20210406_092505_Apr16kas_kait_B_c.fit
59310.39331	0.04167	15.1	14.992	15.208	16.69007	V	m3_data/M3-4_20210406_092622_Apr16kbh_kait_V_c.fit
59310.394167	0.04167	14.737	14.616	14.858	16.38787	R	m3_data/M3-4_20210406_092736_Apr16kbw_kait_R_c.fit
59310.395035	0.04167	13.851	13.732	13.97	15.73359	I	m3_data/M3-4_20210406_092851_Apr16kcl_kait_I_c.fit
59315.437292	0.04167	14.786	14.746	14.826	16.99065	B	m3_data/M3-4_20210411_102942_Apr1blen_kait_B_c.fit
59315.438183	0.04167	14.129	14.103	14.155	17.27158	V	m3_data/M3-4_20210411_103059_Apr1blfc_kait_V_c.fit
59315.439028	0.04167	13.581	13.562	13.6	17.0305	R	m3_data/M3-4_20210411_103212_Apr1blfs_kait_R_c.fit
59315.439931	0.04167	13.048	13.033	13.063	16.70761	I	m3_data/M3-4_20210411_103330_Apr1blgg_kait_I_c.fit
59315.44162	0.04167	15.23	15.116	15.344	17.14442	B	m3_data/M3-4_20210411_103556_Apr1blhl_kait_B_c.fit
59315.442558	0.04167	14.953	14.767	15.139	17.29473	V	m3_data/M3-4_20210411_103717_Apr1blhz_kait_V_c.fit
59315.443403	0.04167	13.608	13.587	13.629	17.29631	R	m3_data/M3-4_20210411_103830_Apr1blip_kait_R_c.fit
59315.444282	0.04167	13.025	13.006	13.044	16.73131	I	m3_data/M3-4_20210411_103946_Apr1blje_kait_I_c.fit
59315.445995	0.04167	14.668	14.61	14.726	17.03263	B	m3_data/M3-4_20210411_104214_Apr1blki_kait_B_c.fit
59315.446898	0.04167	14.92	14.767	15.073	17.42903	V	m3_data/M3-4_20210411_104332_Apr1blkx_kait_V_c.fit
59315.447755	0.04167	13.582	13.557	13.607	17.37463	R	m3_data/M3-4_20210411_104446_Apr1bllm_kait_R_c.fit
59315.448646	0.04167	13.049	13.03	13.068	16.8271	I	m3_data/M3-4_20210411_104603_Apr1blmb_kait_I_c.fit
59316.50985	0.04167	14.663	14.627	14.699	17.24047	B	m3_data/M3-4_20210412_121411_Apr1cnat_kait_B_c.fit
59316.510752	0.04167	14.066	14.044	14.088	16.92901	V	m3_data/M3-4_20210412_121529_Apr1cnbi_kait_V_c.fit
59316.511632	0.04167	13.639	13.62	13.658	17.07836	R	m3_data/M3-4_20210412_121645_Apr1cnby_kait_R_c.fit
59316.512523	0.04167	13.11	13.089	13.131	16.91383	I	m3_data/M3-4_20210412_121802_Apr1cncn_kait_I_c.fit
59316.514248	0.04167	14.761	14.724	14.798	17.24434	B	m3_data/M3-4_20210412_122031_Apr1cndr_kait_B_c.fit
59316.515139	0.04167	14.065	14.044	14.086	17.18494	V	m3_data/M3-4_20210412_122148_Apr1cneg_kait_V_c.fit
59316.515995	0.04167	13.63	13.612	13.648	17.17807	R	m3_data/M3-4_20210412_122302_Apr1cnev_kait_R_c.fit
59316.516887	0.04167	13.107	13.091	13.123	16.70137	I	m3_data/M3-4_20210412_122419_Apr1cnfk_kait_I_c.fit
59316.518634	0.04167	14.779	14.743	14.815	17.07005	B	m3_data/M3-4_20210412_122650_Apr1cngo_kait_B_c.fit
59316.519525	0.04167	14.105	14.083	14.127	17.17611	V	m3_data/M3-4_20210412_122807_Apr1cnhe_kait_V_c.fit
59316.520382	0.04167	13.669	13.652	13.686	17.22928	R	m3_data/M3-4_20210412_122921_Apr1cnht_kait_R_c.fit
59316.521273	0.04167	13.15	13.134	13.166	16.84054	I	m3_data/M3-4_20210412_123038_Apr1cnii_kait_I_c.fit
59318.49228	0.04167	14.717	14.681	14.753	17.30192	B	m3_data/M3-4_20210414_114853_Apr1empc_kait_B_c.fit
59318.493183	0.04167	14.017	13.996	14.038	17.30143	V	m3_data/M3-4_20210414_115011_Apr1empq_kait_V_c.fit
59318.494028	0.04167	13.624	13.608	13.64	17.24146	R	m3_data/M3-4_20210414_115124_Apr1emqg_kait_R_c.fit
59318.494896	0.04167	13.125	13.108	13.142	16.88327	I	m3_data/M3-4_20210414_115239_Apr1emqv_kait_I_c.fit
59318.49662	0.04167	14.72	14.682	14.758	17.34362	B	m3_data/M3-4_20210414_115508_Apr1emrz_kait_B_c.fit
59318.497535	0.04167	14.085	14.058	14.112	17.45247	V	m3_data/M3-4_20210414_115627_Apr1emso_kait_V_c.fit
59318.49838	0.04167	13.595	13.581	13.609	17.19231	R	m3_data/M3-4_20210414_115740_Apr1emtd_kait_R_c.fit
59318.499271	0.04167	13.112	13.095	13.129	16.73825	I	m3_data/M3-4_20210414_115857_Apr1emts_kait_I_c.fit
59318.500995	0.04167	14.654	14.616	14.692	17.19118	B	m3_data/M3-4_20210414_120126_Apr1emuw_kait_B_c.fit
59318.501887	0.04167	14.036	14.013	14.059	17.34109	V	m3_data/M3-4_20210414_120243_Apr1emvl_kait_V_c.fit
59318.502789	0.04167	13.654	13.637	13.671	17.31167	R	m3_data/M3-4_20210414_120401_Apr1emwa_kait_R_c.fit
59318.503669	0.04167	13.127	13.112	13.142	16.8627	I	m3_data/M3-4_20210414_120517_Apr1emwq_kait_I_c.fit
59319.412095	0.04167	14.898	14.864	14.932	17.985	B	m3_data/M3-4_20210415_095325_Apr1fknu_kait_B_c.fit
59319.412963	0.04167	14.129	14.105	14.153	17.77153	V	m3_data/M3-4_20210415_095440_Apr1fkoj_kait_V_c.fit
59319.413819	0.04167	13.64	13.62	13.66	17.63043	R	m3_data/M3-4_20210415_095554_Apr1fkoy_kait_R_c.fit
59319.414711	0.04167	13.062	13.04	13.084	17.03887	I	m3_data/M3-4_20210415_095711_Apr1fkpn_kait_I_c.fit
59319.416435	0.04167	14.864	14.817	14.911	17.98103	B	m3_data/M3-4_20210415_095940_Apr1fkqr_kait_B_c.fit
59319.417326	0.04167	14.112	14.081	14.143	17.73705	V	m3_data/M3-4_20210415_100057_Apr1fkrg_kait_V_c.fit
59319.418183	0.04167	13.645	13.623	13.667	17.52664	R	m3_data/M3-4_20210415_100211_Apr1fkrv_kait_R_c.fit
59319.419074	0.04167	13.084	13.065	13.103	16.95561	I	m3_data/M3-4_20210415_100328_Apr1fksk_kait_I_c.fit
59319.420799	0.04167	14.764	14.711	14.817	17.72228	B	m3_data/M3-4_20210415_100557_Apr1fkto_kait_B_c.fit
59319.42169	0.04167	14.142	14.108	14.176	17.56711	V	m3_data/M3-4_20210415_100714_Apr1fkud_kait_V_c.fit
59319.422616	0.04167	13.633	13.609	13.657	17.53566	R	m3_data/M3-4_20210415_100834_Apr1fkut_kait_R_c.fit
59319.423507	0.04167	13.072	13.052	13.092	16.95684	I	m3_data/M3-4_20210415_100951_Apr1fkvi_kait_I_c.fit
59323.373426	0.04167	14.937	14.909	14.965	17.9359	B	m3_data/M3-4_20210419_085744_Apr1jjoc_kait_B_c.fit
59323.374329	0.04167	14.22	14.203	14.237	17.87367	V	m3_data/M3-4_20210419_085902_Apr1jjor_kait_V_c.fit
59323.377789	0.04167	14.991	14.962	15.02	17.71009	B	m3_data/M3-4_20210419_090401_Apr1jjqz_kait_B_c.fit
59323.379514	0.04167	13.693	13.68	13.706	17.67437	R	m3_data/M3-4_20210419_090630_Apr1jjse_kait_R_c.fit
59323.382211	0.04167	14.943	14.915	14.971	17.60186	B	m3_data/M3-4_20210419_091023_Apr1jjty_kait_B_c.fit
59323.383079	0.04167	14.257	14.24	14.274	17.74955	V	m3_data/M3-4_20210419_091138_Apr1jjum_kait_V_c.fit
59323.383935	0.04167	13.742	13.726	13.758	17.59081	R	m3_data/M3-4_20210419_091252_Apr1jjvb_kait_R_c.fit
59324.438738	0.04167	14.567	14.517	14.617	17.60895	B	m3_data/M3-4_20210420_103147_Apr1klfm_kait_B_c.fit
59324.43963	0.04167	14.116	14.085	14.147	17.57273	V	m3_data/M3-4_20210420_103304_Apr1klgb_kait_V_c.fit
59324.440475	0.04167	13.645	13.62	13.67	17.39983	R	m3_data/M3-4_20210420_103417_Apr1klgr_kait_R_c.fit
59324.441377	0.04167	13.35	13.31	13.39	16.7088	I	m3_data/M3-4_20210420_103535_Apr1klhf_kait_I_c.fit
59324.443102	0.04167	14.732	14.688	14.776	17.55846	B	m3_data/M3-4_20210420_103804_Apr1klik_kait_B_c.fit
59324.443993	0.04167	14.159	14.129	14.189	17.47411	V	m3_data/M3-4_20210420_103921_Apr1kliy_kait_V_c.fit
59324.444815	0.04167	13.677	13.653	13.701	17.30941	R	m3_data/M3-4_20210420_104032_Apr1kljo_kait_R_c.fit
59324.445718	0.04167	13.341	13.302	13.38	16.65208	I	m3_data/M3-4_20210420_104150_Apr1klkc_kait_I_c.fit
59324.447442	0.04167	14.735	14.692	14.778	17.43532	B	m3_data/M3-4_20210420_104419_Apr1kllh_kait_B_c.fit
59324.448333	0.04167	14.382	14.33	14.434	17.30574	V	m3_data/M3-4_20210420_104536_Apr1kllw_kait_V_c.fit
59338.410938	0.04167	15.245	15.145	15.345	17.8725	B	m3_data/M3-4_20210504_095145_May14kna_kait_B_c.fit
59338.41184	0.04167	14.153	14.122	14.184	17.87578	V	m3_data/M3-4_20210504_095303_May14knp_kait_V_c.fit
59338.415289	0.04167	14.781	14.734	14.828	17.69129	B	m3_data/M3-4_20210504_095801_May14kpx_kait_B_c.fit
59338.416192	0.04167	14.144	14.116	14.172	17.85735	V	m3_data/M3-4_20210504_095919_May14kqm_kait_V_c.fit
59338.417037	0.04167	13.648	13.627	13.669	17.55269	R	m3_data/M3-4_20210504_100032_May14krb_kait_R_c.fit
59338.419664	0.04167	14.737	14.693	14.781	17.54308	B	m3_data/M3-4_20210504_100419_May14ksv_kait_B_c.fit
59339.420891	0.04167	15.249	15.126	15.372	17.81733	B	m3_data/M3-4_20210505_100605_May15ktq_kait_B_c.fit
59339.421794	0.04167	14.092	14.065	14.119	17.77386	V	m3_data/M3-4_20210505_100723_May15kuf_kait_V_c.fit
59339.422639	0.04167	13.635	13.613	13.657	17.691	R	m3_data/M3-4_20210505_100836_May15kuu_kait_R_c.fit
59339.425255	0.04167	14.783	14.743	14.823	17.78744	B	m3_data/M3-4_20210505_101222_May15kwo_kait_B_c.fit
59339.429595	0.04167	14.771	14.731	14.811	17.89565	B	m3_data/M3-4_20210505_101837_May15kzl_kait_B_c.fit
59339.432245	0.04167	13.098	13.081	13.115	16.95894	I	m3_data/M3-4_20210505_102226_May15lbd_kait_I_c.fit
59340.407454	0.04167	14.866	14.813	14.919	18.00121	B	m3_data/M3-4_20210506_094644_May16kks_kait_B_c.fit
59340.411852	0.04167	14.854	14.808	14.9	17.96193	B	m3_data/M3-4_20210506_095304_May16knq_kait_B_c.fit
59340.412743	0.04167	14.141	14.112	14.17	18.18925	V	m3_data/M3-4_20210506_095421_May16kof_kait_V_c.fit
59340.416215	0.04167	14.829	14.788	14.87	18.03706	B	m3_data/M3-4_20210506_095921_May16kqn_kait_B_c.fit
59344.34978	0.04167	14.971	14.883	15.059	17.9573	B	m3_data/M3-4_20210510_082341_May1aiyj_kait_B_c.fit
59344.350671	0.04167	14.093	14.06	14.126	17.86698	V	m3_data/M3-4_20210510_082458_May1aiyy_kait_V_c.fit
59344.35412	0.04167	15.072	14.991	15.153	17.96155	B	m3_data/M3-4_20210510_082956_May1ajbg_kait_B_c.fit
59344.355012	0.04167	14.096	14.066	14.126	18.0565	V	m3_data/M3-4_20210510_083113_May1ajbv_kait_V_c.fit
59344.358519	0.04167	14.91	14.81	15.01	17.88614	B	m3_data/M3-4_20210510_083616_May1ajee_kait_B_c.fit
59344.35941	0.04167	14.086	14.056	14.116	17.77462	V	m3_data/M3-4_20210510_083733_May1ajet_kait_V_c.fit
59346.341192	0.04167	15.112	15.034	15.19	17.99522	B	m3_data/M3-4_20210512_081119_May1cisr_kait_B_c.fit
59346.34206	0.04167	14.146	14.117	14.175	18.109	V	m3_data/M3-4_20210512_081234_May1citg_kait_V_c.fit
59346.342917	0.04167	13.653	13.63	13.676	17.91628	R	m3_data/M3-4_20210512_081348_May1citv_kait_R_c.fit
59346.345532	0.04167	15.075	14.987	15.163	17.84223	B	m3_data/M3-4_20210512_081734_May1civo_kait_B_c.fit
59346.34728	0.04167	13.65	13.627	13.673	17.99089	R	m3_data/M3-4_20210512_082005_May1ciws_kait_R_c.fit
59346.349907	0.04167	15.127	15.046	15.208	17.98762	B	m3_data/M3-4_20210512_082352_May1ciyl_kait_B_c.fit
59346.350799	0.04167	14.129	14.1	14.158	18.0562	V	m3_data/M3-4_20210512_082509_May1ciza_kait_V_c.fit
