;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59295.50706	0.04167	14.051	14.011	14.091	16.73165	I	m3/M3-2_20210322_121010_Mar1mmyx_kait_I_c.fit
59300.339641	0.04167	14.79	14.763	14.817	17.42478	B	m3/M3-2_20210327_080905_Mar1rirq_kait_B_c.fit
59300.340532	0.04167	14.462	14.43	14.494	17.16802	V	m3/M3-2_20210327_081022_Mar1risf_kait_V_c.fit
59300.341389	0.04167	14.224	14.197	14.251	17.1028	R	m3/M3-2_20210327_081136_Mar1risu_kait_R_c.fit
59300.342361	0.04167	13.947	13.91	13.984	16.56666	I	m3/M3-2_20210327_081300_Mar1ritj_kait_I_c.fit
59300.344086	0.04167	14.71	14.684	14.736	17.49412	B	m3/M3-2_20210327_081529_Mar1riup_kait_B_c.fit
59300.344988	0.04167	14.515	14.49	14.54	17.54365	V	m3/M3-2_20210327_081647_Mar1rive_kait_V_c.fit
59300.345845	0.04167	14.289	14.261	14.317	17.45512	R	m3/M3-2_20210327_081801_Mar1rivt_kait_R_c.fit
59300.346736	0.04167	13.975	13.94	14.01	16.74877	I	m3/M3-2_20210327_081918_Mar1riwi_kait_I_c.fit
59300.348461	0.04167	14.743	14.719	14.767	17.73966	B	m3/M3-2_20210327_082147_Mar1rixm_kait_B_c.fit
59300.349352	0.04167	14.522	14.501	14.543	17.64815	V	m3/M3-2_20210327_082304_Mar1riyb_kait_V_c.fit
59300.350208	0.04167	14.31	14.282	14.338	17.58749	R	m3/M3-2_20210327_082418_Mar1riyr_kait_R_c.fit
59300.351111	0.04167	14.023	13.992	14.054	16.96635	I	m3/M3-2_20210327_082536_Mar1rizf_kait_I_c.fit
59305.455266	0.04167	15.321	15.285	15.357	17.63798	B	m3/M3-2_20210401_105535_Apr11lqm_kait_B_c.fit
59305.456134	0.04167	14.887	14.857	14.917	17.53797	V	m3/M3-2_20210401_105650_Apr11lrb_kait_V_c.fit
59305.457002	0.04167	14.55	14.518	14.582	17.46539	R	m3/M3-2_20210401_105805_Apr11lrq_kait_R_c.fit
59305.457963	0.04167	14.164	14.13	14.198	16.94982	I	m3/M3-2_20210401_105928_Apr11lsf_kait_I_c.fit
59305.459664	0.04167	15.243	15.208	15.278	17.50996	B	m3/M3-2_20210401_110155_Apr11ltk_kait_B_c.fit
59305.460556	0.04167	14.867	14.836	14.898	17.46067	V	m3/M3-2_20210401_110312_Apr11ltz_kait_V_c.fit
59305.461412	0.04167	14.526	14.497	14.555	17.42269	R	m3/M3-2_20210401_110426_Apr11luo_kait_R_c.fit
59305.462303	0.04167	14.104	14.068	14.14	16.78952	I	m3/M3-2_20210401_110543_Apr11lvd_kait_I_c.fit
59305.464039	0.04167	15.298	15.257	15.339	17.35546	B	m3/M3-2_20210401_110813_Apr11lwi_kait_B_c.fit
59305.464931	0.04167	14.872	14.846	14.898	17.5509	V	m3/M3-2_20210401_110930_Apr11lww_kait_V_c.fit
59305.465775	0.04167	14.421	14.387	14.455	17.04942	R	m3/M3-2_20210401_111043_Apr11lxm_kait_R_c.fit
59305.466678	0.04167	14.124	14.091	14.157	16.83788	I	m3/M3-2_20210401_111201_Apr11lya_kait_I_c.fit
59308.553935	0.04167	15.448	15.04	15.856	14.29152	V	m3/M3-2_20210404_131740_Apr14oea_kait_V_c.fit
59309.359954	0.04167	14.813	14.789	14.837	17.97874	B	m3/M3-2_20210405_083820_Apr15jfd_kait_B_c.fit
59309.360845	0.04167	14.511	14.485	14.537	17.57393	V	m3/M3-2_20210405_083937_Apr15jfs_kait_V_c.fit
59309.361701	0.04167	14.279	14.251	14.307	17.50051	R	m3/M3-2_20210405_084051_Apr15jgh_kait_R_c.fit
59309.362593	0.04167	13.916	13.878	13.954	16.82266	I	m3/M3-2_20210405_084208_Apr15jgw_kait_I_c.fit
59309.364317	0.04167	14.855	14.825	14.885	17.8347	B	m3/M3-2_20210405_084437_Apr15jib_kait_B_c.fit
59309.36522	0.04167	14.526	14.5	14.552	17.63351	V	m3/M3-2_20210405_084555_Apr15jip_kait_V_c.fit
59309.366076	0.04167	14.232	14.202	14.262	17.37946	R	m3/M3-2_20210405_084709_Apr15jjf_kait_R_c.fit
59309.367037	0.04167	13.927	13.891	13.963	16.91155	I	m3/M3-2_20210405_084832_Apr15jju_kait_I_c.fit
59309.368773	0.04167	14.882	14.854	14.91	17.93584	B	m3/M3-2_20210405_085102_Apr15jla_kait_B_c.fit
59309.370521	0.04167	14.248	14.218	14.278	17.27112	R	m3/M3-2_20210405_085333_Apr15jme_kait_R_c.fit
59309.371424	0.04167	13.843	13.796	13.89	16.54888	I	m3/M3-2_20210405_085451_Apr15jms_kait_I_c.fit
59310.359097	0.04167	13.302	13.226	13.378	16.29906	R	m3/M3-2_20210406_083706_Apr16jeo_kait_R_c.fit
59310.362685	0.04167	13.31	13.252	13.368	16.51016	V	m3/M3-2_20210406_084216_Apr16jgx_kait_V_c.fit
59315.410972	0.04167	15.616	15.485	15.747	16.86565	B	m3/M3-2_20210411_095148_Apr1bknb_kait_B_c.fit
59315.415336	0.04167	15.686	15.559	15.813	16.91697	B	m3/M3-2_20210411_095805_Apr1bkpy_kait_B_c.fit
59315.416227	0.04167	15.162	15.045	15.279	16.95587	V	m3/M3-2_20210411_095922_Apr1bkqn_kait_V_c.fit
59315.420648	0.04167	14.969	14.858	15.08	16.86321	V	m3/M3-2_20210411_100544_Apr1bktl_kait_V_c.fit
59316.483553	0.04167	15.05	15.013	15.087	17.50881	B	m3/M3-2_20210412_113619_Apr1cmjh_kait_B_c.fit
59316.484444	0.04167	14.582	14.54	14.624	17.20683	V	m3/M3-2_20210412_113736_Apr1cmjw_kait_V_c.fit
59316.485301	0.04167	14.239	14.191	14.287	16.9778	R	m3/M3-2_20210412_113850_Apr1cmkl_kait_R_c.fit
59316.486192	0.04167	13.994	13.944	14.044	16.83014	I	m3/M3-2_20210412_114007_Apr1cmla_kait_I_c.fit
59316.487928	0.04167	15.015	14.978	15.052	17.29849	B	m3/M3-2_20210412_114237_Apr1cmme_kait_B_c.fit
59316.488819	0.04167	14.664	14.627	14.701	17.50441	V	m3/M3-2_20210412_114354_Apr1cmmt_kait_V_c.fit
59316.489664	0.04167	14.301	14.261	14.341	17.22359	R	m3/M3-2_20210412_114507_Apr1cmnj_kait_R_c.fit
59316.49059	0.04167	13.967	13.919	14.015	16.88813	I	m3/M3-2_20210412_114627_Apr1cmny_kait_I_c.fit
59316.492315	0.04167	15.049	15.013	15.085	17.39897	B	m3/M3-2_20210412_114856_Apr1cmpc_kait_B_c.fit
59316.493206	0.04167	14.626	14.592	14.66	17.42537	V	m3/M3-2_20210412_115013_Apr1cmpr_kait_V_c.fit
59316.494062	0.04167	14.245	14.207	14.283	17.11333	R	m3/M3-2_20210412_115127_Apr1cmqg_kait_R_c.fit
59316.494954	0.04167	13.902	13.855	13.949	16.80361	I	m3/M3-2_20210412_115244_Apr1cmqv_kait_I_c.fit
59318.466019	0.04167	15.236	15.183	15.289	17.22263	B	m3/M3-2_20210414_111104_Apr1elxq_kait_B_c.fit
59318.46691	0.04167	14.791	14.752	14.83	17.21191	V	m3/M3-2_20210414_111221_Apr1elyf_kait_V_c.fit
59318.467766	0.04167	14.389	14.341	14.437	16.96564	R	m3/M3-2_20210414_111335_Apr1elyu_kait_R_c.fit
59318.468657	0.04167	13.912	13.828	13.996	16.42508	I	m3/M3-2_20210414_111452_Apr1elzj_kait_I_c.fit
59318.470382	0.04167	15.217	15.166	15.268	17.17325	B	m3/M3-2_20210414_111721_Apr1eman_kait_B_c.fit
59318.471285	0.04167	14.755	14.705	14.805	17.13189	V	m3/M3-2_20210414_111839_Apr1embd_kait_V_c.fit
59318.473044	0.04167	13.979	13.906	14.052	16.47344	I	m3/M3-2_20210414_112111_Apr1emch_kait_I_c.fit
59318.474745	0.04167	15.137	15.076	15.198	17.08752	B	m3/M3-2_20210414_112338_Apr1emdl_kait_B_c.fit
59318.476493	0.04167	14.354	14.305	14.403	16.91628	R	m3/M3-2_20210414_112609_Apr1emep_kait_R_c.fit
59318.477384	0.04167	14.012	13.962	14.062	16.56532	I	m3/M3-2_20210414_112726_Apr1emfd_kait_I_c.fit
59319.385845	0.04167	14.812	14.786	14.838	17.69967	B	m3/M3-2_20210415_091537_Apr1fjwj_kait_B_c.fit
59319.386748	0.04167	14.568	14.543	14.593	17.70072	V	m3/M3-2_20210415_091655_Apr1fjwx_kait_V_c.fit
59319.387593	0.04167	14.236	14.209	14.263	17.27484	R	m3/M3-2_20210415_091808_Apr1fjxn_kait_R_c.fit
59319.388484	0.04167	13.85	13.807	13.893	16.65013	I	m3/M3-2_20210415_091925_Apr1fjyb_kait_I_c.fit
59319.390208	0.04167	14.875	14.847	14.903	17.79314	B	m3/M3-2_20210415_092154_Apr1fjzg_kait_B_c.fit
59319.391088	0.04167	14.575	14.55	14.6	17.6443	V	m3/M3-2_20210415_092310_Apr1fjzv_kait_V_c.fit
59319.391933	0.04167	14.311	14.285	14.337	17.60107	R	m3/M3-2_20210415_092423_Apr1fkak_kait_R_c.fit
59319.392836	0.04167	13.97	13.938	14.002	16.97958	I	m3/M3-2_20210415_092541_Apr1fkay_kait_I_c.fit
59319.394525	0.04167	14.906	14.879	14.933	17.89765	B	m3/M3-2_20210415_092807_Apr1fkcd_kait_B_c.fit
59319.395451	0.04167	14.575	14.553	14.597	17.70939	V	m3/M3-2_20210415_092927_Apr1fkcs_kait_V_c.fit
59319.396308	0.04167	14.305	14.278	14.332	17.55775	R	m3/M3-2_20210415_093041_Apr1fkdh_kait_R_c.fit
59319.397199	0.04167	13.969	13.936	14.002	16.93239	I	m3/M3-2_20210415_093158_Apr1fkdw_kait_I_c.fit
59323.347176	0.04167	14.845	14.819	14.871	17.51685	B	m3/M3-2_20210419_081956_Apr1jiwq_kait_B_c.fit
59323.348067	0.04167	14.54	14.517	14.563	17.40664	V	m3/M3-2_20210419_082113_Apr1jixf_kait_V_c.fit
59323.3489	0.04167	14.223	14.191	14.255	17.13146	R	m3/M3-2_20210419_082225_Apr1jixu_kait_R_c.fit
59323.351505	0.04167	14.823	14.797	14.849	17.51037	B	m3/M3-2_20210419_082610_Apr1jizo_kait_B_c.fit
59323.352407	0.04167	14.542	14.517	14.567	17.36047	V	m3/M3-2_20210419_082728_Apr1jjac_kait_V_c.fit
59323.353275	0.04167	12.419	12.368	12.47	16.12668	R	m3/M3-2_20210419_082843_Apr1jjas_kait_R_c.fit
59323.354178	0.04167	13.919	13.887	13.951	16.67354	I	m3/M3-2_20210419_083001_Apr1jjbg_kait_I_c.fit
59323.35588	0.04167	14.885	14.86	14.91	17.66155	B	m3/M3-2_20210419_083228_Apr1jjcl_kait_B_c.fit
59323.356782	0.04167	14.535	14.507	14.563	17.35959	V	m3/M3-2_20210419_083346_Apr1jjda_kait_V_c.fit
59323.357639	0.04167	14.255	14.225	14.285	17.24167	R	m3/M3-2_20210419_083500_Apr1jjdp_kait_R_c.fit
59323.35853	0.04167	13.961	13.927	13.995	16.80518	I	m3/M3-2_20210419_083617_Apr1jjee_kait_I_c.fit
59324.412407	0.04167	14.434	14.4	14.468	17.11805	B	m3/M3-2_20210420_095352_Apr1kkoa_kait_B_c.fit
59324.413333	0.04167	14.239	14.202	14.276	17.06048	V	m3/M3-2_20210420_095512_Apr1kkop_kait_V_c.fit
59324.41419	0.04167	14.037	13.992	14.082	17.02978	R	m3/M3-2_20210420_095626_Apr1kkpe_kait_R_c.fit
59324.415081	0.04167	14.294	14.174	14.414	16.45926	I	m3/M3-2_20210420_095743_Apr1kkpt_kait_I_c.fit
59324.416875	0.04167	14.518	14.492	14.544	17.46765	B	m3/M3-2_20210420_100018_Apr1kkqz_kait_B_c.fit
59324.417778	0.04167	14.297	14.273	14.321	17.36704	V	m3/M3-2_20210420_100136_Apr1kkrn_kait_V_c.fit
59324.418623	0.04167	14.099	14.065	14.133	17.15324	R	m3/M3-2_20210420_100249_Apr1kksd_kait_R_c.fit
59324.419514	0.04167	13.771	13.716	13.826	16.55091	I	m3/M3-2_20210420_100406_Apr1kkss_kait_I_c.fit
59324.421238	0.04167	14.484	14.46	14.508	17.54135	B	m3/M3-2_20210420_100635_Apr1kktw_kait_B_c.fit
59324.422106	0.04167	14.269	14.24	14.298	17.29567	V	m3/M3-2_20210420_100750_Apr1kkul_kait_V_c.fit
59324.422963	0.04167	14.016	13.973	14.059	17.02977	R	m3/M3-2_20210420_100904_Apr1kkva_kait_R_c.fit
59324.423854	0.04167	13.747	13.681	13.813	16.4393	I	m3/M3-2_20210420_101021_Apr1kkvp_kait_I_c.fit
59326.45287	0.04167	14.675	14.646	14.704	17.28449	B	m3/M3-2_20210422_105208_Apr1mlox_kait_B_c.fit
59326.453773	0.04167	14.416	14.386	14.446	17.34841	V	m3/M3-2_20210422_105326_Apr1mlpl_kait_V_c.fit
59326.454618	0.04167	14.188	14.153	14.223	17.24588	R	m3/M3-2_20210422_105439_Apr1mlqb_kait_R_c.fit
59326.455486	0.04167	13.873	13.826	13.92	16.74128	I	m3/M3-2_20210422_105554_Apr1mlqq_kait_I_c.fit
59326.457211	0.04167	14.698	14.666	14.73	17.28822	B	m3/M3-2_20210422_105823_Apr1mlru_kait_B_c.fit
59338.368449	0.04167	15.046	15.017	15.075	17.93289	B	m3/M3-2_20210504_085034_May14jku_kait_B_c.fit
59338.369317	0.04167	14.741	14.718	14.764	17.99486	V	m3/M3-2_20210504_085149_May14jlj_kait_V_c.fit
59338.370243	0.04167	14.458	14.424	14.492	17.64322	R	m3/M3-2_20210504_085309_May14jly_kait_R_c.fit
59338.371146	0.04167	14.099	14.059	14.139	16.91238	I	m3/M3-2_20210504_085427_May14jmo_kait_I_c.fit
59338.384664	0.04167	15.028	14.997	15.059	17.86787	B	m3/M3-2_20210504_091355_May14jvo_kait_B_c.fit
59338.385567	0.04167	14.731	14.699	14.763	17.69326	V	m3/M3-2_20210504_091513_May14jwd_kait_V_c.fit
59338.386447	0.04167	14.409	14.374	14.444	17.44625	R	m3/M3-2_20210504_091629_May14jws_kait_R_c.fit
59338.387338	0.04167	14.081	14.04	14.122	17.06587	I	m3/M3-2_20210504_091746_May14jxi_kait_I_c.fit
59338.389074	0.04167	15.082	15.048	15.116	17.63981	B	m3/M3-2_20210504_092016_May14jym_kait_B_c.fit
59338.389977	0.04167	14.73	14.702	14.758	17.68098	V	m3/M3-2_20210504_092134_May14jzb_kait_V_c.fit
59338.390822	0.04167	14.392	14.356	14.428	17.46092	R	m3/M3-2_20210504_092247_May14jzq_kait_R_c.fit
59338.391725	0.04167	14.046	14.006	14.086	17.00715	I	m3/M3-2_20210504_092405_May14kaf_kait_I_c.fit
59338.393449	0.04167	14.997	14.966	15.028	17.82311	B	m3/M3-2_20210504_092634_May14kbk_kait_B_c.fit
59338.39434	0.04167	14.734	14.71	14.758	17.82207	V	m3/M3-2_20210504_092751_May14kbz_kait_V_c.fit
59338.395185	0.04167	14.433	14.401	14.465	17.55115	R	m3/M3-2_20210504_092904_May14kco_kait_R_c.fit
59338.396065	0.04167	14.123	14.088	14.158	17.13413	I	m3/M3-2_20210504_093020_May14kdd_kait_I_c.fit
59339.394676	0.04167	15.308	15.266	15.35	17.53602	B	m3/M3-2_20210505_092820_May15kce_kait_B_c.fit
59339.395567	0.04167	14.858	14.814	14.902	17.44078	V	m3/M3-2_20210505_092937_May15kcu_kait_V_c.fit
59339.396424	0.04167	14.477	14.425	14.529	17.28794	R	m3/M3-2_20210505_093051_May15kdj_kait_R_c.fit
59339.397326	0.04167	14.094	14.041	14.147	16.84286	I	m3/M3-2_20210505_093209_May15kdy_kait_I_c.fit
59339.399051	0.04167	15.289	15.246	15.332	17.52801	B	m3/M3-2_20210505_093438_May15kfd_kait_B_c.fit
59339.399942	0.04167	14.873	14.828	14.918	17.47022	V	m3/M3-2_20210505_093555_May15kfr_kait_V_c.fit
59339.400799	0.04167	14.513	14.464	14.562	17.35188	R	m3/M3-2_20210505_093709_May15kgh_kait_R_c.fit
59339.40169	0.04167	14.164	14.108	14.22	16.98327	I	m3/M3-2_20210505_093826_May15kgw_kait_I_c.fit
59339.403391	0.04167	15.383	15.338	15.428	17.61059	B	m3/M3-2_20210505_094053_May15kia_kait_B_c.fit
59339.404282	0.04167	14.892	14.851	14.933	17.53109	V	m3/M3-2_20210505_094210_May15kio_kait_V_c.fit
59339.405104	0.04167	14.512	14.465	14.559	17.37396	R	m3/M3-2_20210505_094321_May15kje_kait_R_c.fit
59339.406007	0.04167	14.165	14.12	14.21	17.05509	I	m3/M3-2_20210505_094439_May15kjs_kait_I_c.fit
59340.381076	0.04167	15.04	15.013	15.067	18.02345	B	m3/M3-2_20210506_090845_May16jte_kait_B_c.fit
59340.381979	0.04167	14.667	14.639	14.695	17.78246	V	m3/M3-2_20210506_091003_May16jtt_kait_V_c.fit
59340.382824	0.04167	14.301	14.266	14.336	17.2332	R	m3/M3-2_20210506_091116_May16jui_kait_R_c.fit
59340.383704	0.04167	14.047	14.009	14.085	16.87914	I	m3/M3-2_20210506_091232_May16jux_kait_I_c.fit
59340.385498	0.04167	15.012	14.979	15.045	17.575	B	m3/M3-2_20210506_091507_May16jwc_kait_B_c.fit
59340.386389	0.04167	14.637	14.612	14.662	17.58536	V	m3/M3-2_20210506_091624_May16jwr_kait_V_c.fit
59340.38728	0.04167	14.258	14.221	14.295	17.06073	R	m3/M3-2_20210506_091741_May16jxh_kait_R_c.fit
59340.388171	0.04167	13.913	13.874	13.952	16.54011	I	m3/M3-2_20210506_091858_May16jxw_kait_I_c.fit
59340.389896	0.04167	15.067	15.034	15.1	17.48251	B	m3/M3-2_20210506_092127_May16jza_kait_B_c.fit
59340.390799	0.04167	14.649	14.617	14.681	17.28221	V	m3/M3-2_20210506_092245_May16jzp_kait_V_c.fit
59340.391644	0.04167	14.305	14.269	14.341	17.15436	R	m3/M3-2_20210506_092358_May16kaf_kait_R_c.fit
59340.392546	0.04167	13.944	13.909	13.979	16.65181	I	m3/M3-2_20210506_092516_May16kat_kait_I_c.fit
59344.323438	0.04167	14.374	14.35	14.398	18.01645	B	m3/M3-2_20210510_074545_May1aigw_kait_B_c.fit
59344.324329	0.04167	14.189	14.172	14.206	17.86479	V	m3/M3-2_20210510_074702_May1aihl_kait_V_c.fit
59344.325185	0.04167	14.079	14.059	14.099	17.8214	R	m3/M3-2_20210510_074816_May1aiia_kait_R_c.fit
59344.326157	0.04167	13.896	13.867	13.925	17.18446	I	m3/M3-2_20210510_074940_May1aiip_kait_I_c.fit
59344.327882	0.04167	14.405	14.378	14.432	17.85163	B	m3/M3-2_20210510_075209_May1aijv_kait_B_c.fit
59344.328773	0.04167	14.219	14.2	14.238	17.74449	V	m3/M3-2_20210510_075326_May1aikk_kait_V_c.fit
59344.329595	0.04167	14.047	14.02	14.074	17.43587	R	m3/M3-2_20210510_075437_May1aikz_kait_R_c.fit
59344.330498	0.04167	13.905	13.877	13.933	17.1236	I	m3/M3-2_20210510_075555_May1ailn_kait_I_c.fit
59344.332222	0.04167	14.375	14.352	14.398	17.78821	B	m3/M3-2_20210510_075824_May1aims_kait_B_c.fit
59344.333113	0.04167	14.228	14.209	14.247	17.83213	V	m3/M3-2_20210510_075941_May1ainh_kait_V_c.fit
59344.33397	0.04167	14.064	14.042	14.086	17.60647	R	m3/M3-2_20210510_080055_May1ainw_kait_R_c.fit
59344.334861	0.04167	13.818	13.786	13.85	16.89998	I	m3/M3-2_20210510_080212_May1aiol_kait_I_c.fit
59346.314838	0.04167	15.15	15.118	15.182	17.57788	B	m3/M3-2_20210512_073322_May1cibe_kait_B_c.fit
59346.315729	0.04167	14.87	14.842	14.898	17.85391	V	m3/M3-2_20210512_073439_May1cibt_kait_V_c.fit
59346.316586	0.04167	14.485	14.457	14.513	17.66614	R	m3/M3-2_20210512_073553_May1cici_kait_R_c.fit
59346.3175	0.04167	14.145	14.113	14.177	17.15488	I	m3/M3-2_20210512_073712_May1cicx_kait_I_c.fit
59346.319225	0.04167	15.22	15.19	15.25	17.86425	B	m3/M3-2_20210512_073941_May1cieb_kait_B_c.fit
59346.320185	0.04167	14.769	14.74	14.798	17.68528	V	m3/M3-2_20210512_074104_May1cieq_kait_V_c.fit
59346.321042	0.04167	14.49	14.457	14.523	17.62519	R	m3/M3-2_20210512_074218_May1cifh_kait_R_c.fit
59346.321933	0.04167	13.987	13.933	14.041	16.67471	I	m3/M3-2_20210512_074335_May1cifv_kait_I_c.fit
59346.323657	0.04167	15.202	15.168	15.236	17.8369	B	m3/M3-2_20210512_074604_May1ciha_kait_B_c.fit
59346.324549	0.04167	14.796	14.766	14.826	17.7398	V	m3/M3-2_20210512_074721_May1cihp_kait_V_c.fit
59346.325405	0.04167	14.499	14.469	14.529	17.68757	R	m3/M3-2_20210512_074835_May1ciie_kait_R_c.fit
59346.326296	0.04167	14.131	14.094	14.168	17.19812	I	m3/M3-2_20210512_074952_May1ciit_kait_I_c.fit
