;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59323.356782	0.04167	14.523	14.495	14.551	17.34797	V	m3_data/M3-2_20210419_083346_Apr1jjda_kait_V_c.fit
59323.357639	0.04167	14.25	14.22	14.28	17.23632	R	m3_data/M3-2_20210419_083500_Apr1jjdp_kait_R_c.fit
59323.35853	0.04167	13.964	13.929	13.999	16.8078	I	m3_data/M3-2_20210419_083617_Apr1jjee_kait_I_c.fit
59324.412407	0.04167	14.408	14.372	14.444	17.09224	B	m3_data/M3-2_20210420_095352_Apr1kkoa_kait_B_c.fit
59324.413333	0.04167	14.215	14.177	14.253	17.0371	V	m3_data/M3-2_20210420_095512_Apr1kkop_kait_V_c.fit
59324.41419	0.04167	14.022	13.977	14.067	17.01468	R	m3_data/M3-2_20210420_095626_Apr1kkpe_kait_R_c.fit
59324.415081	0.04167	14.284	14.164	14.404	16.44962	I	m3_data/M3-2_20210420_095743_Apr1kkpt_kait_I_c.fit
59324.416875	0.04167	14.5	14.472	14.528	17.44941	B	m3_data/M3-2_20210420_100018_Apr1kkqz_kait_B_c.fit
59324.417778	0.04167	14.28	14.255	14.305	17.34991	V	m3_data/M3-2_20210420_100136_Apr1kkrn_kait_V_c.fit
59324.418623	0.04167	14.085	14.051	14.119	17.1393	R	m3_data/M3-2_20210420_100249_Apr1kksd_kait_R_c.fit
59324.419514	0.04167	13.761	13.705	13.817	16.54177	I	m3_data/M3-2_20210420_100406_Apr1kkss_kait_I_c.fit
59324.421238	0.04167	14.484	14.458	14.51	17.54112	B	m3_data/M3-2_20210420_100635_Apr1kktw_kait_B_c.fit
59324.422106	0.04167	14.251	14.221	14.281	17.27813	V	m3_data/M3-2_20210420_100750_Apr1kkul_kait_V_c.fit
59324.422963	0.04167	13.998	13.955	14.041	17.01224	R	m3_data/M3-2_20210420_100904_Apr1kkva_kait_R_c.fit
59324.423854	0.04167	13.743	13.676	13.81	16.43616	I	m3_data/M3-2_20210420_101021_Apr1kkvp_kait_I_c.fit
