;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59324.413333	0.04167	15.663	15.637	15.689	17.06048	V	m3_data/M3-2_20210420_095512_Apr1kkop_kait_V_c.fit
59324.41419	0.04167	15.402	15.377	15.427	17.02978	R	m3_data/M3-2_20210420_095626_Apr1kkpe_kait_R_c.fit
59324.415081	0.04167	15.077	15.042	15.112	16.45926	I	m3_data/M3-2_20210420_095743_Apr1kkpt_kait_I_c.fit
59324.416875	0.04167	15.914	15.881	15.947	17.46765	B	m3_data/M3-2_20210420_100018_Apr1kkqz_kait_B_c.fit
59324.417778	0.04167	15.644	15.617	15.671	17.36704	V	m3_data/M3-2_20210420_100136_Apr1kkrn_kait_V_c.fit
59324.418623	0.04167	15.403	15.377	15.429	17.15324	R	m3_data/M3-2_20210420_100249_Apr1kksd_kait_R_c.fit
59324.419514	0.04167	15.082	15.048	15.116	16.55091	I	m3_data/M3-2_20210420_100406_Apr1kkss_kait_I_c.fit
59324.421238	0.04167	15.93	15.895	15.965	17.54135	B	m3_data/M3-2_20210420_100635_Apr1kktw_kait_B_c.fit
59324.422106	0.04167	15.664	15.637	15.691	17.29567	V	m3_data/M3-2_20210420_100750_Apr1kkul_kait_V_c.fit
59324.422963	0.04167	15.396	15.369	15.423	17.02977	R	m3_data/M3-2_20210420_100904_Apr1kkva_kait_R_c.fit
59324.423854	0.04167	15.065	15.031	15.099	16.4393	I	m3_data/M3-2_20210420_101021_Apr1kkvp_kait_I_c.fit
