;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59305.457963	0.04167	15.153	15.131	15.175	17.56927	I	m3/M3-2_20210401_105928_Apr11lsf_kait_I_c.fit
59305.459664	0.04167	15.544	15.515	15.573	17.7819	B	m3/M3-2_20210401_110155_Apr11ltk_kait_B_c.fit
59305.460556	0.04167	15.413	15.394	15.432	18.01089	V	m3/M3-2_20210401_110312_Apr11ltz_kait_V_c.fit
59305.461412	0.04167	15.366	15.346	15.386	18.10905	R	m3/M3-2_20210401_110426_Apr11luo_kait_R_c.fit
59305.462303	0.04167	15.2	15.175	15.225	17.47947	I	m3/M3-2_20210401_110543_Apr11lvd_kait_I_c.fit
59305.464039	0.04167	15.558	15.523	15.593	17.61818	B	m3/M3-2_20210401_110813_Apr11lwi_kait_B_c.fit
59305.464931	0.04167	15.448	15.427	15.469	18.07376	V	m3/M3-2_20210401_110930_Apr11lww_kait_V_c.fit
59305.465775	0.04167	15.364	15.346	15.382	17.79999	R	m3/M3-2_20210401_111043_Apr11lxm_kait_R_c.fit
59305.466678	0.04167	15.193	15.169	15.217	17.52561	I	m3/M3-2_20210401_111201_Apr11lya_kait_I_c.fit
59308.553935	0.04167	15.355	15.099	15.611	14.48381	V	m3/M3-2_20210404_131740_Apr14oea_kait_V_c.fit
59309.359954	0.04167	15.983	15.95	16.016	18.39134	B	m3/M3-2_20210405_083820_Apr15jfd_kait_B_c.fit
59309.360845	0.04167	15.764	15.743	15.785	18.31195	V	m3/M3-2_20210405_083937_Apr15jfs_kait_V_c.fit
59309.361701	0.04167	15.635	15.613	15.657	18.24136	R	m3/M3-2_20210405_084051_Apr15jgh_kait_R_c.fit
59309.362593	0.04167	15.396	15.371	15.421	17.55129	I	m3/M3-2_20210405_084208_Apr15jgw_kait_I_c.fit
59309.364317	0.04167	15.994	15.962	16.026	18.20431	B	m3/M3-2_20210405_084437_Apr15jib_kait_B_c.fit
59309.36522	0.04167	15.832	15.813	15.851	18.32364	V	m3/M3-2_20210405_084555_Apr15jip_kait_V_c.fit
59309.366076	0.04167	15.65	15.63	15.67	18.15718	R	m3/M3-2_20210405_084709_Apr15jjf_kait_R_c.fit
59309.367037	0.04167	15.427	15.402	15.452	17.65955	I	m3/M3-2_20210405_084832_Apr15jju_kait_I_c.fit
59309.368773	0.04167	16.025	15.998	16.052	18.32434	B	m3/M3-2_20210405_085102_Apr15jla_kait_B_c.fit
59309.369676	0.04167	15.86	15.841	15.879	17.9277	V	m3/M3-2_20210405_085220_Apr15jlo_kait_V_c.fit
59309.370521	0.04167	15.629	15.605	15.653	18.09944	R	m3/M3-2_20210405_085333_Apr15jme_kait_R_c.fit
59309.371424	0.04167	15.392	15.364	15.42	17.47552	I	m3/M3-2_20210405_085451_Apr15jms_kait_I_c.fit
59310.357338	0.04167	16.127	16.092	16.162	17.50864	B	m3/M3-2_20210406_083434_Apr16jdk_kait_B_c.fit
59310.358241	0.04167	15.953	15.919	15.987	17.45512	V	m3/M3-2_20210406_083552_Apr16jdz_kait_V_c.fit
59310.359097	0.04167	15.826	15.796	15.856	17.29454	R	m3/M3-2_20210406_083706_Apr16jeo_kait_R_c.fit
59310.359988	0.04167	15.61	15.567	15.653	16.80525	I	m3/M3-2_20210406_083823_Apr16jfd_kait_I_c.fit
59310.361782	0.04167	16.144	16.104	16.184	17.56968	B	m3/M3-2_20210406_084058_Apr16jgj_kait_B_c.fit
59310.362685	0.04167	15.99	15.956	16.024	17.44472	V	m3/M3-2_20210406_084216_Apr16jgx_kait_V_c.fit
59310.36353	0.04167	15.827	15.798	15.856	17.29771	R	m3/M3-2_20210406_084329_Apr16jhn_kait_R_c.fit
59310.364421	0.04167	16.079	15.975	16.183	16.19649	I	m3/M3-2_20210406_084446_Apr16jic_kait_I_c.fit
59310.366146	0.04167	16.182	16.142	16.222	17.47314	B	m3/M3-2_20210406_084715_Apr16jjg_kait_B_c.fit
59310.367037	0.04167	16.091	16.055	16.127	17.37138	V	m3/M3-2_20210406_084832_Apr16jjv_kait_V_c.fit
59310.367894	0.04167	15.837	15.796	15.878	16.90635	R	m3/M3-2_20210406_084946_Apr16jkk_kait_R_c.fit
59310.368796	0.04167	15.616	15.568	15.664	16.26683	I	m3/M3-2_20210406_085104_Apr16jkz_kait_I_c.fit
59315.410972	0.04167	15.904	15.866	15.942	17.5887	B	m3/M3-2_20210411_095148_Apr1bknb_kait_B_c.fit
59315.411863	0.04167	15.805	15.779	15.831	17.60444	V	m3/M3-2_20210411_095305_Apr1bknp_kait_V_c.fit
59315.41272	0.04167	15.556	15.533	15.579	17.7691	R	m3/M3-2_20210411_095419_Apr1bkof_kait_R_c.fit
59315.413611	0.04167	15.318	15.287	15.349	17.15931	I	m3/M3-2_20210411_095536_Apr1bkot_kait_I_c.fit
59315.415336	0.04167	15.92	15.878	15.962	17.54005	B	m3/M3-2_20210411_095805_Apr1bkpy_kait_B_c.fit
59315.416227	0.04167	15.784	15.755	15.813	17.82229	V	m3/M3-2_20210411_095922_Apr1bkqn_kait_V_c.fit
59315.417072	0.04167	15.567	15.545	15.589	17.70549	R	m3/M3-2_20210411_100035_Apr1bkrc_kait_R_c.fit
59315.418044	0.04167	15.352	15.317	15.387	17.0614	I	m3/M3-2_20210411_100159_Apr1bkrr_kait_I_c.fit
59315.419769	0.04167	15.897	15.859	15.935	17.35795	B	m3/M3-2_20210411_100428_Apr1bksx_kait_B_c.fit
59315.420648	0.04167	15.788	15.763	15.813	17.70144	V	m3/M3-2_20210411_100544_Apr1bktl_kait_V_c.fit
59315.421493	0.04167	15.632	15.612	15.652	17.5835	R	m3/M3-2_20210411_100657_Apr1bkua_kait_R_c.fit
59315.422384	0.04167	15.393	15.36	15.426	17.19713	I	m3/M3-2_20210411_100814_Apr1bkup_kait_I_c.fit
59316.483553	0.04167	15.875	15.844	15.906	17.87254	B	m3/M3-2_20210412_113619_Apr1cmjh_kait_B_c.fit
59316.484444	0.04167	15.682	15.664	15.7	17.73408	V	m3/M3-2_20210412_113736_Apr1cmjw_kait_V_c.fit
59316.485301	0.04167	15.547	15.528	15.566	17.6933	R	m3/M3-2_20210412_113850_Apr1cmkl_kait_R_c.fit
59316.486192	0.04167	15.403	15.375	15.431	17.58828	I	m3/M3-2_20210412_114007_Apr1cmla_kait_I_c.fit
59316.487928	0.04167	15.833	15.799	15.867	17.68887	B	m3/M3-2_20210412_114237_Apr1cmme_kait_B_c.fit
59316.488819	0.04167	15.632	15.613	15.651	18.009	V	m3/M3-2_20210412_114354_Apr1cmmt_kait_V_c.fit
59316.489664	0.04167	15.502	15.483	15.521	17.90833	R	m3/M3-2_20210412_114507_Apr1cmnj_kait_R_c.fit
59316.49059	0.04167	15.338	15.315	15.361	17.56504	I	m3/M3-2_20210412_114627_Apr1cmny_kait_I_c.fit
59316.492315	0.04167	15.77	15.737	15.803	17.71579	B	m3/M3-2_20210412_114856_Apr1cmpc_kait_B_c.fit
59316.493206	0.04167	15.566	15.547	15.585	17.94416	V	m3/M3-2_20210412_115013_Apr1cmpr_kait_V_c.fit
59316.494062	0.04167	15.459	15.439	15.479	17.78244	R	m3/M3-2_20210412_115127_Apr1cmqg_kait_R_c.fit
59316.494954	0.04167	15.347	15.324	15.37	17.39536	I	m3/M3-2_20210412_115244_Apr1cmqv_kait_I_c.fit
59318.466019	0.04167	15.39	15.363	15.417	17.64973	B	m3/M3-2_20210414_111104_Apr1elxq_kait_B_c.fit
59318.46691	0.04167	15.362	15.345	15.379	17.77837	V	m3/M3-2_20210414_111221_Apr1elyf_kait_V_c.fit
59318.467766	0.04167	15.293	15.278	15.308	17.64872	R	m3/M3-2_20210414_111335_Apr1elyu_kait_R_c.fit
59318.468657	0.04167	15.2	15.178	15.222	17.09298	I	m3/M3-2_20210414_111452_Apr1elzj_kait_I_c.fit
59318.470382	0.04167	15.477	15.449	15.505	17.6048	B	m3/M3-2_20210414_111721_Apr1eman_kait_B_c.fit
59318.471285	0.04167	15.35	15.333	15.367	17.70919	V	m3/M3-2_20210414_111839_Apr1embd_kait_V_c.fit
59318.472141	0.04167	15.299	15.283	15.315	17.32698	R	m3/M3-2_20210414_111953_Apr1embs_kait_R_c.fit
59318.473044	0.04167	15.207	15.184	15.23	17.26558	I	m3/M3-2_20210414_112111_Apr1emch_kait_I_c.fit
59318.474745	0.04167	15.511	15.483	15.539	17.45396	B	m3/M3-2_20210414_112338_Apr1emdl_kait_B_c.fit
59318.475637	0.04167	15.385	15.367	15.403	17.49516	V	m3/M3-2_20210414_112455_Apr1emdz_kait_V_c.fit
59318.476493	0.04167	15.293	15.277	15.309	17.51583	R	m3/M3-2_20210414_112609_Apr1emep_kait_R_c.fit
59318.477384	0.04167	15.18	15.16	15.2	17.25546	I	m3/M3-2_20210414_112726_Apr1emfd_kait_I_c.fit
59319.385845	0.04167	15.562	15.535	15.589	18.12489	B	m3/M3-2_20210415_091537_Apr1fjwj_kait_B_c.fit
59319.386748	0.04167	15.471	15.452	15.49	18.35094	V	m3/M3-2_20210415_091655_Apr1fjwx_kait_V_c.fit
59319.387593	0.04167	15.329	15.313	15.345	18.0641	R	m3/M3-2_20210415_091808_Apr1fjxn_kait_R_c.fit
59319.388484	0.04167	15.232	15.208	15.256	17.42745	I	m3/M3-2_20210415_091925_Apr1fjyb_kait_I_c.fit
59319.390208	0.04167	15.596	15.573	15.619	18.17108	B	m3/M3-2_20210415_092154_Apr1fjzg_kait_B_c.fit
59319.391088	0.04167	15.485	15.466	15.504	18.32247	V	m3/M3-2_20210415_092310_Apr1fjzv_kait_V_c.fit
59319.391933	0.04167	15.378	15.353	15.403	18.30285	R	m3/M3-2_20210415_092423_Apr1fkak_kait_R_c.fit
59319.392836	0.04167	15.205	15.182	15.228	17.69096	I	m3/M3-2_20210415_092541_Apr1fkay_kait_I_c.fit
59319.394525	0.04167	15.577	15.552	15.602	18.23245	B	m3/M3-2_20210415_092807_Apr1fkcd_kait_B_c.fit
59319.395451	0.04167	15.455	15.433	15.477	18.29691	V	m3/M3-2_20210415_092927_Apr1fkcs_kait_V_c.fit
59319.396308	0.04167	15.356	15.338	15.374	18.26177	R	m3/M3-2_20210415_093041_Apr1fkdh_kait_R_c.fit
59319.397199	0.04167	15.203	15.177	15.229	17.63527	I	m3/M3-2_20210415_093158_Apr1fkdw_kait_I_c.fit
59323.347176	0.04167	15.954	15.922	15.986	17.94962	B	m3/M3-2_20210419_081956_Apr1jiwq_kait_B_c.fit
59323.348067	0.04167	15.767	15.75	15.784	18.12245	V	m3/M3-2_20210419_082113_Apr1jixf_kait_V_c.fit
59323.3489	0.04167	15.618	15.604	15.632	17.98328	R	m3/M3-2_20210419_082225_Apr1jixu_kait_R_c.fit
59323.349792	0.04167	15.369	15.345	15.393	17.33986	I	m3/M3-2_20210419_082342_Apr1jiyj_kait_I_c.fit
59323.351505	0.04167	15.973	15.944	16.002	17.99898	B	m3/M3-2_20210419_082610_Apr1jizo_kait_B_c.fit
59323.352407	0.04167	15.789	15.768	15.81	18.05032	V	m3/M3-2_20210419_082728_Apr1jjac_kait_V_c.fit
59323.353275	0.04167	15.667	15.645	15.689	17.18648	R	m3/M3-2_20210419_082843_Apr1jjas_kait_R_c.fit
59323.354178	0.04167	15.377	15.353	15.401	17.49802	I	m3/M3-2_20210419_083001_Apr1jjbg_kait_I_c.fit
59323.35588	0.04167	15.997	15.965	16.029	18.06507	B	m3/M3-2_20210419_083228_Apr1jjcl_kait_B_c.fit
59323.356782	0.04167	15.79	15.773	15.807	18.08093	V	m3/M3-2_20210419_083346_Apr1jjda_kait_V_c.fit
59323.357639	0.04167	15.616	15.6	15.632	18.08465	R	m3/M3-2_20210419_083500_Apr1jjdp_kait_R_c.fit
59323.35853	0.04167	15.349	15.326	15.372	17.60446	I	m3/M3-2_20210419_083617_Apr1jjee_kait_I_c.fit
59324.412407	0.04167	16.041	16.005	16.077	17.6598	B	m3/M3-2_20210420_095352_Apr1kkoa_kait_B_c.fit
59324.413333	0.04167	15.932	15.905	15.959	17.78487	V	m3/M3-2_20210420_095512_Apr1kkop_kait_V_c.fit
59324.41419	0.04167	15.744	15.726	15.762	17.8262	R	m3/M3-2_20210420_095626_Apr1kkpe_kait_R_c.fit
59324.415081	0.04167	15.48	15.45	15.51	17.31	I	m3/M3-2_20210420_095743_Apr1kkpt_kait_I_c.fit
59324.416875	0.04167	16.072	16.041	16.103	17.98431	B	m3/M3-2_20210420_100018_Apr1kkqz_kait_B_c.fit
59324.417778	0.04167	15.874	15.853	15.895	18.08721	V	m3/M3-2_20210420_100136_Apr1kkrn_kait_V_c.fit
59324.418623	0.04167	15.721	15.7	15.742	18.01604	R	m3/M3-2_20210420_100249_Apr1kksd_kait_R_c.fit
59324.419514	0.04167	15.404	15.379	15.429	17.35854	I	m3/M3-2_20210420_100406_Apr1kkss_kait_I_c.fit
59324.421238	0.04167	16.112	16.078	16.146	18.07685	B	m3/M3-2_20210420_100635_Apr1kktw_kait_B_c.fit
59324.422106	0.04167	15.83	15.809	15.851	18.08131	V	m3/M3-2_20210420_100750_Apr1kkul_kait_V_c.fit
59324.422963	0.04167	15.646	15.625	15.667	17.98298	R	m3/M3-2_20210420_100904_Apr1kkva_kait_R_c.fit
59324.423854	0.04167	15.43	15.399	15.461	17.3895	I	m3/M3-2_20210420_101021_Apr1kkvp_kait_I_c.fit
59326.45287	0.04167	15.523	15.495	15.551	17.65554	B	m3/M3-2_20210422_105208_Apr1mlox_kait_B_c.fit
59326.453773	0.04167	15.482	15.462	15.502	17.96587	V	m3/M3-2_20210422_105326_Apr1mlpl_kait_V_c.fit
59326.454618	0.04167	15.341	15.327	15.355	18.01986	R	m3/M3-2_20210422_105439_Apr1mlqb_kait_R_c.fit
59326.455486	0.04167	15.245	15.219	15.271	17.42705	I	m3/M3-2_20210422_105554_Apr1mlqq_kait_I_c.fit
59326.457211	0.04167	15.578	15.55	15.606	17.66807	B	m3/M3-2_20210422_105823_Apr1mlru_kait_B_c.fit
59338.368449	0.04167	16.179	16.144	16.214	18.28859	B	m3/M3-2_20210504_085034_May14jku_kait_B_c.fit
59338.369317	0.04167	15.943	15.917	15.969	18.49078	V	m3/M3-2_20210504_085149_May14jlj_kait_V_c.fit
59338.370243	0.04167	15.749	15.727	15.771	18.33358	R	m3/M3-2_20210504_085309_May14jly_kait_R_c.fit
59338.371146	0.04167	15.484	15.457	15.511	17.4163	I	m3/M3-2_20210504_085427_May14jmo_kait_I_c.fit
59338.384664	0.04167	16.093	16.053	16.133	18.2447	B	m3/M3-2_20210504_091355_May14jvo_kait_B_c.fit
59338.385567	0.04167	15.886	15.864	15.908	18.321	V	m3/M3-2_20210504_091513_May14jwd_kait_V_c.fit
59338.386447	0.04167	15.688	15.666	15.71	18.20225	R	m3/M3-2_20210504_091629_May14jws_kait_R_c.fit
59338.387338	0.04167	15.456	15.429	15.483	17.77383	I	m3/M3-2_20210504_091746_May14jxi_kait_I_c.fit
59338.389074	0.04167	16.109	16.076	16.142	18.06344	B	m3/M3-2_20210504_092016_May14jym_kait_B_c.fit
59338.389977	0.04167	15.909	15.89	15.928	18.31534	V	m3/M3-2_20210504_092134_May14jzb_kait_V_c.fit
59338.390822	0.04167	15.706	15.685	15.727	18.13692	R	m3/M3-2_20210504_092247_May14jzq_kait_R_c.fit
59338.391725	0.04167	15.483	15.457	15.509	17.70415	I	m3/M3-2_20210504_092405_May14kaf_kait_I_c.fit
59338.393449	0.04167	16.09	16.049	16.131	18.06354	B	m3/M3-2_20210504_092634_May14kbk_kait_B_c.fit
59338.39434	0.04167	15.917	15.892	15.942	18.33791	V	m3/M3-2_20210504_092751_May14kbz_kait_V_c.fit
59338.395185	0.04167	15.706	15.685	15.727	18.25141	R	m3/M3-2_20210504_092904_May14kco_kait_R_c.fit
59338.396065	0.04167	15.46	15.433	15.487	17.75732	I	m3/M3-2_20210504_093020_May14kdd_kait_I_c.fit
59339.394676	0.04167	15.554	15.527	15.581	17.97191	B	m3/M3-2_20210505_092820_May15kce_kait_B_c.fit
59339.395567	0.04167	15.441	15.425	15.457	18.09726	V	m3/M3-2_20210505_092937_May15kcu_kait_V_c.fit
59339.396424	0.04167	15.34	15.323	15.357	18.05582	R	m3/M3-2_20210505_093051_May15kdj_kait_R_c.fit
59339.397326	0.04167	15.244	15.218	15.27	17.58102	I	m3/M3-2_20210505_093209_May15kdy_kait_I_c.fit
59339.399051	0.04167	15.503	15.478	15.528	17.88075	B	m3/M3-2_20210505_093438_May15kfd_kait_B_c.fit
59339.399942	0.04167	15.415	15.397	15.433	18.17441	V	m3/M3-2_20210505_093555_May15kfr_kait_V_c.fit
59339.400799	0.04167	15.325	15.31	15.34	18.07877	R	m3/M3-2_20210505_093709_May15kgh_kait_R_c.fit
59339.40169	0.04167	15.239	15.219	15.259	17.69031	I	m3/M3-2_20210505_093826_May15kgw_kait_I_c.fit
59339.403391	0.04167	15.505	15.476	15.534	17.99688	B	m3/M3-2_20210505_094053_May15kia_kait_B_c.fit
59339.404282	0.04167	15.395	15.379	15.411	18.14392	V	m3/M3-2_20210505_094210_May15kio_kait_V_c.fit
59339.405104	0.04167	15.291	15.274	15.308	18.17746	R	m3/M3-2_20210505_094321_May15kje_kait_R_c.fit
59339.406007	0.04167	15.192	15.164	15.22	17.73723	I	m3/M3-2_20210505_094439_May15kjs_kait_I_c.fit
59340.381076	0.04167	15.505	15.481	15.529	18.30395	B	m3/M3-2_20210506_090845_May16jte_kait_B_c.fit
59340.381979	0.04167	15.417	15.401	15.433	18.39067	V	m3/M3-2_20210506_091003_May16jtt_kait_V_c.fit
59340.382824	0.04167	15.332	15.317	15.347	18.07314	R	m3/M3-2_20210506_091116_May16jui_kait_R_c.fit
59340.383704	0.04167	15.219	15.195	15.243	17.62876	I	m3/M3-2_20210506_091232_May16jux_kait_I_c.fit
59340.385498	0.04167	15.491	15.467	15.515	18.06614	B	m3/M3-2_20210506_091507_May16jwc_kait_B_c.fit
59340.386389	0.04167	15.396	15.382	15.41	18.27065	V	m3/M3-2_20210506_091624_May16jwr_kait_V_c.fit
59340.38728	0.04167	15.335	15.32	15.35	17.82465	R	m3/M3-2_20210506_091741_May16jxh_kait_R_c.fit
59340.388171	0.04167	15.233	15.215	15.251	17.27137	I	m3/M3-2_20210506_091858_May16jxw_kait_I_c.fit
59340.389896	0.04167	15.517	15.495	15.539	17.98374	B	m3/M3-2_20210506_092127_May16jza_kait_B_c.fit
59340.390799	0.04167	15.4	15.385	15.415	18.03982	V	m3/M3-2_20210506_092245_May16jzp_kait_V_c.fit
59340.391644	0.04167	15.291	15.279	15.303	18.04297	R	m3/M3-2_20210506_092358_May16kaf_kait_R_c.fit
59340.392546	0.04167	15.188	15.169	15.207	17.5271	I	m3/M3-2_20210506_092516_May16kat_kait_I_c.fit
59344.323438	0.04167	15.908	15.88	15.936	18.30005	B	m3/M3-2_20210510_074545_May1aigw_kait_B_c.fit
59344.324329	0.04167	15.752	15.732	15.772	18.43246	V	m3/M3-2_20210510_074702_May1aihl_kait_V_c.fit
59344.325185	0.04167	15.596	15.577	15.615	18.37566	R	m3/M3-2_20210510_074816_May1aiia_kait_R_c.fit
59344.326157	0.04167	15.399	15.372	15.426	17.79961	I	m3/M3-2_20210510_074940_May1aiip_kait_I_c.fit
59344.327882	0.04167	15.925	15.894	15.956	18.2712	B	m3/M3-2_20210510_075209_May1aijv_kait_B_c.fit
59344.328773	0.04167	15.772	15.751	15.793	18.36487	V	m3/M3-2_20210510_075326_May1aikk_kait_V_c.fit
59344.329595	0.04167	15.589	15.573	15.605	18.17621	R	m3/M3-2_20210510_075437_May1aikz_kait_R_c.fit
59344.330498	0.04167	15.414	15.391	15.437	17.75407	I	m3/M3-2_20210510_075555_May1ailn_kait_I_c.fit
59344.332222	0.04167	15.941	15.912	15.97	18.08273	B	m3/M3-2_20210510_075824_May1aims_kait_B_c.fit
59344.333113	0.04167	15.752	15.731	15.773	18.39616	V	m3/M3-2_20210510_075941_May1ainh_kait_V_c.fit
59344.33397	0.04167	15.553	15.531	15.575	18.27646	R	m3/M3-2_20210510_080055_May1ainw_kait_R_c.fit
59344.334861	0.04167	15.3	15.276	15.324	17.61542	I	m3/M3-2_20210510_080212_May1aiol_kait_I_c.fit
59346.314838	0.04167	16.079	16.046	16.112	18.04158	B	m3/M3-2_20210512_073322_May1cibe_kait_B_c.fit
59346.315729	0.04167	15.892	15.873	15.911	18.41645	V	m3/M3-2_20210512_073439_May1cibt_kait_V_c.fit
59346.316586	0.04167	15.718	15.694	15.742	18.32689	R	m3/M3-2_20210512_073553_May1cici_kait_R_c.fit
59346.3175	0.04167	15.465	15.436	15.494	17.81583	I	m3/M3-2_20210512_073712_May1cicx_kait_I_c.fit
59346.319225	0.04167	16.098	16.067	16.129	18.22327	B	m3/M3-2_20210512_073941_May1cieb_kait_B_c.fit
59346.320185	0.04167	15.883	15.861	15.905	18.3637	V	m3/M3-2_20210512_074104_May1cieq_kait_V_c.fit
59346.321042	0.04167	15.716	15.69	15.742	18.38173	R	m3/M3-2_20210512_074218_May1cifh_kait_R_c.fit
59346.321933	0.04167	15.439	15.417	15.461	17.51322	I	m3/M3-2_20210512_074335_May1cifv_kait_I_c.fit
59346.323657	0.04167	16.107	16.066	16.148	18.21053	B	m3/M3-2_20210512_074604_May1ciha_kait_B_c.fit
